Time,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Ambient Temp
54:58.3,-3.682282153,5.183446594,6.921637,-9.687022901,7.549618321,4.305343511,22.75
54:58.4,-3.852270471,5.123591553,6.758831287,-6.65648855,0.79389313,1.297709924,22.75
54:58.5,-3.928884924,4.965574243,6.758831287,-0.93129771,-6.297709924,-0.236641221,22.73
54:58.6,-3.979163159,5.085284326,6.912060193,0.335877863,-4.221374046,-4.129770992,22.75
54:58.8,-3.754108203,4.970362646,6.909665991,-3.152671756,0.290076336,-5.740458015,22.77
54:58.9,-3.933673328,4.88895979,7.000645654,0.091603053,-2.221374046,-0.763358779,22.75
54:59.1,-3.869029883,4.999093066,6.900089185,-1.190839695,-1.366412214,1.061068702,22.75
54:59.2,-4.065354419,4.886565588,7.022193469,-0.969465649,-2.854961832,0.297709924,22.75
54:59.3,-3.986345764,4.920084412,6.933608008,-1.030534351,-1.572519084,0.221374046,22.73
54:59.5,-3.952826941,5.001487268,6.880935571,0.167938931,-1.824427481,0.870229008,22.75
54:59.6,-3.957615344,4.924872815,7.024587671,-0.603053435,-1.190839695,1.86259542,22.75
54:59.7,-3.864241479,5.027823486,6.993463049,-2.541984733,-1.366412214,-0.13740458,22.73
54:59.9,-3.960009546,5.176263989,6.897694983,-1.717557252,-1.595419847,0.717557252,22.75
55:00.0,-3.952826941,4.972756848,7.043741284,-0.27480916,-2.977099237,1.824427481,22.71
55:00.1,-3.993528369,5.011064075,6.967126831,-1.93129771,-0.534351145,0.694656489,22.73
55:00.3,-4.034229797,4.929661218,6.816292126,-0.72519084,-3.519083969,-1.053435115,22.73
55:00.4,-3.79241543,4.96078584,7.158662964,-3.076335878,-16.7480916,-2.877862595,22.75
55:00.5,-3.330334509,4.958391638,7.25443103,1.083969466,-10.6259542,-0.496183206,22.71
55:00.7,-3.952826941,4.862623572,7.228094812,-1.839694656,1.694656489,-3.305343511,22.71
55:00.8,-3.67749375,4.73094248,7.194575989,-0.832061069,-0.709923664,-3.816793893,22.73
55:00.9,-3.804386438,4.838681555,7.094019519,-0.625954198,-1.732824427,0.442748092,22.75
55:01.1,-1.259350073,5.432443567,7.757213379,1.763358779,-16.42748092,8.213740458,22.73
55:01.2,-3.308786694,5.322310291,7.508216406,5.770992366,-9.954198473,7.045801527,22.71
55:01.3,-4.414907861,4.838681555,7.347804895,-3.755725191,-12.65648855,-0.389312977,22.73
55:01.4,-3.813963245,4.627991809,7.168239771,-9.312977099,31.28244275,-4.664122137,22.71
55:01.6,-3.785232825,5.327098694,6.323086584,8.648854962,-66.71755725,-3.969465649,22.71
55:01.7,-1.886630908,5.705382556,7.979874133,-2.58778626,32.66412214,-2.557251908,22.69
55:01.8,-3.150769385,4.781220715,7.376535315,2.770992366,-6.328244275,0.465648855,22.75
55:02.0,-3.392583752,4.764461304,7.304709265,-2.030534351,-3.160305344,-1.572519084,22.71
55:02.1,-3.138798376,5.049371301,7.278373047,-3.694656489,10.59541985,-7.671755725,22.73
55:02.2,-3.452438794,4.922478613,7.374141113,-0.20610687,-17.5648855,10.10687023,22.71
55:02.4,-3.280056274,4.649539624,7.472303381,3.282442748,-25.6259542,-7.038167939,22.73
55:02.5,-3.222595435,4.608838196,8.082824805,-1.885496183,-5.076335878,-15.49618321,22.71
55:02.6,-3.260902661,4.592078784,7.314286072,-7.65648855,-10.27480916,1.022900763,22.71
55:02.8,-3.682282153,4.582501978,7.699752539,7.564885496,-4.580152672,0.488549618,22.73
55:02.9,-3.354276526,4.94642063,7.716511951,-1.442748092,-2.618320611,1.053435115,22.71
55:03.0,-2.695871069,4.560954163,7.706935144,-6.221374046,5.442748092,-2.106870229,22.71
55:03.2,-3.588908289,4.93205542,7.228094812,2.480916031,-11.86259542,6.251908397,22.73
55:03.3,-3.002328882,4.740519287,8.262389929,7.610687023,-25.33587786,-1.557251908,22.73
55:03.4,-3.730166187,4.295197778,7.486668591,-2.961832061,2.633587786,-19.03053435,22.73
55:03.6,-3.833116858,4.491522314,7.663839514,-1.175572519,-9.770992366,0.900763359,22.73
55:03.7,-2.676717456,4.93205542,8.09000741,-2.977099237,-8.809160305,2.480916031,22.71
55:03.8,-2.688688464,4.570530969,7.544129431,2.450381679,1.282442748,2.664122137,22.75
55:04.0,-1.22583125,3.440467786,7.407659937,-2.664122137,36.50381679,-47.88549618,22.75
55:04.1,-2.640804431,4.513070129,7.955932117,2.893129771,-37.94656489,45.16793893,22.75
55:04.2,-2.753331909,4.273649963,7.807491614,-3.381679389,-23.2519084,11.81679389,22.73
55:04.4,-3.646369128,3.859453076,6.888118176,3.267175573,-18.16030534,6.419847328,22.73
55:04.5,-1.762132422,4.754884497,8.291120349,-9.671755725,30.16793893,-9.175572519,22.73
55:04.6,-2.439691492,4.371812231,8.044517578,-0.526717557,-10.24427481,-1.450381679,22.73
55:04.7,-2.638410229,4.587290381,7.692569934,1.41221374,-12.95419847,10.9389313,22.73
55:04.9,-1.436520996,4.963180042,9.83538042,6.984732824,-44.00763359,40.22900763,22.73
55:05.0,-2.676717456,4.587290381,7.96072052,-2.076335878,-13.85496183,-1.900763359,22.71
55:05.1,-2.059013428,4.769249707,7.884106067,-0.473282443,-9.832061069,0.145038168,22.73
55:05.2,-2.008735193,4.728548279,7.905653882,1.045801527,-3.648854962,-1.541984733,22.71
55:05.3,-2.061407629,4.793191724,7.96072052,0.763358779,-1.618320611,-0.038167939,22.73
55:05.5,-2.839523169,4.740519287,7.955932117,-4.824427481,4.022900763,-11.82442748,22.75
55:05.6,-3.667916943,4.714183069,7.984662537,-10.48854962,11.93129771,-23.63358779,22.73
55:05.7,-4.659116431,3.79241543,6.11479104,4.335877863,5.312977099,-48.96183206,22.75
55:05.8,-4.285620972,4.012681982,7.261613635,25.8778626,-4.473282443,-80.30534351,22.75
55:05.9,-4.067748621,3.57693728,7.781155396,32.17557252,2.351145038,-82.54961832,22.73
55:06.1,-3.12922157,3.105279553,8.310273962,17.03816794,16.39694656,-46.54198473,22.77
55:06.2,-3.983951562,3.330334509,8.116343628,4.374045802,9.450381679,1.27480916,22.75
55:06.3,-4.627991809,2.896984009,7.472303381,-11.23664122,-2.076335878,-0.671755725,22.73
55:06.4,-5.398924744,3.203441821,6.28717356,0.877862595,-0.267175573,-12.02290076,22.75
55:06.5,-4.927267017,3.80678064,5.683834741,36.79389313,-13.6870229,-31.67175573,22.73
55:06.7,-6.107608435,4.723759875,6.914454395,36.83206107,-9.732824427,-15.80152672,22.73
55:06.8,-5.396530542,3.169922998,6.406883643,20.92366412,-3.72519084,-17.96946565,22.75
55:06.9,-5.427655164,3.136404175,6.545747339,17.84732824,10.36641221,-11.30534351,22.73
55:07.0,-6.030993982,3.507505432,6.981492041,-0.106870229,1.694656489,-13.08396947,22.73
55:07.1,-5.875370874,3.098096948,6.567295154,-18.51145038,8.244274809,0.923664122,22.73
55:07.3,-6.924031201,2.219424939,5.963956335,-9.946564885,13.27480916,-3.427480916,22.73
55:07.4,-6.861781958,2.355894434,5.274426257,24.38167939,-17.17557252,-18.6870229,22.75
55:07.5,-6.718129858,1.900996118,5.116408948,34.12977099,-7.641221374,-22.5648855,22.73
55:07.6,-7.259219434,3.368641736,6.107608435,41.77099237,-26.21374046,-36.77099237,22.75
55:07.7,-6.047753394,4.292803577,6.900089185,14.83969466,-15.4351145,-24.23664122,22.75
55:07.8,-5.760449194,3.837905261,6.61996759,23.66412214,-14.65648855,-18.61832061,22.75
55:08.0,-4.687846851,2.236184351,6.08606062,10.77862595,-9.809160305,-10.87022901,22.75
55:08.1,-6.82108053,3.177105603,6.689399438,18.33587786,-15.49618321,-6.900763359,22.75
55:08.2,-7.151480359,4.673481641,7.321468677,15.97709924,-17.47328244,-8.396946565,22.73
55:08.3,-3.933673328,2.52348855,5.951985327,18.23664122,-28.20610687,-20.32061069,22.71
55:08.5,-5.401318945,3.430890979,7.333439685,12.83969466,-23.88549618,13.27480916,22.73
55:08.6,-5.951985327,6.0573302,7.714117749,20.54961832,-1.045801527,41.88549618,22.73
55:08.7,-5.741295581,4.93205542,7.613561279,36.77099237,-27.80152672,10.87022901,22.75
55:08.8,-3.948038538,2.868253589,5.765237598,26.39694656,-49.39694656,-33.45801527,22.71
55:08.9,-4.400542651,4.163516687,5.95677373,36.49618321,-44.14503817,-65.2519084,22.71
55:09.1,-4.979939453,5.102043738,5.327098694,56.7480916,-64.19847328,-111.0381679,22.73
55:09.2,-8.022969763,6.76361969,6.047753394,88.5648855,-25.12977099,-77.35114504,22.71
55:09.3,-7.967903125,5.619191296,4.862623572,42.00763359,-16.39694656,-41.02290076,22.71
55:09.4,-6.002263562,3.952826941,4.903325,11.72519084,1.427480916,-29.11450382,22.73
55:09.5,-7.043741284,4.649539624,6.009446167,11.53435115,-8.083969466,-20.09923664,22.69
55:09.6,-5.243301636,4.259284753,6.236895325,-1.152671756,-18.06870229,-22.79389313,22.71
55:09.8,-6.196193896,5.415684155,7.898471277,-9.778625954,-19.87022901,2.671755725,22.73
55:09.9,-4.750096094,3.471592407,7.685387329,-9.534351145,-3.450381679,-2.442748092,22.73
55:10.0,-4.144363074,2.947262244,6.823474731,-15.30534351,8.190839695,12.83969466,22.73
55:10.1,-5.197811804,2.193088721,6.524199524,14.03053435,0.79389313,3.79389313,22.71
55:10.2,-6.177040283,4.003105176,7.613561279,16.05343511,-7.305343511,-7.213740458,22.71
55:10.4,-5.295974072,3.914519714,6.533776331,-5.358778626,-8.534351145,-14.88549618,22.73
55:10.5,-5.348646509,4.189852905,6.574477759,-6.488549618,-3.229007634,-11.09160305,22.71
55:10.6,-5.753266589,3.857058875,6.306327173,-3.618320611,-1.427480916,-8.465648855,22.69
55:10.7,-5.65271012,3.392583752,6.440402466,-1.916030534,-0.244274809,-6,22.73
55:10.8,-5.60961449,3.148375183,6.873752966,9.465648855,2.106870229,-6.580152672,22.73
55:11.0,-5.805939026,2.240972754,6.82108053,9.618320611,-5.038167939,-13.51908397,22.73
55:11.1,-6.545747339,1.618480322,6.931213806,7.297709924,-3.664122137,-17.22900763,22.73
55:11.2,-5.382165332,2.454056702,7.335833887,15.81679389,5.145038168,-13,22.71
55:11.3,-4.544194751,2.226607544,7.163451367,-0.786259542,12.14503817,5.847328244,22.71
55:11.4,-5.949591125,3.476380811,8.049305981,-18.22900763,7.687022901,19.03053435,22.73
55:11.6,-6.564900952,4.869806177,7.922413293,-12.75572519,2.374045802,49.71755725,22.71
55:11.7,-5.858611462,4.187458704,6.517016919,-35.57251908,-5.335877863,51.33587786,22.71
55:11.8,-3.830722656,2.353500232,5.197811804,-45.02290076,7.778625954,36.09923664,22.71
55:11.9,-5.104437939,2.315193005,7.302315063,-35.45038168,2.20610687,3.641221374,22.71
55:12.0,-6.198588098,2.559401575,8.042123376,-21.88549618,0.015267176,-20.96183206,22.69
55:12.2,-5.975927344,3.24414325,6.485892297,16.83206107,1.564885496,-17.7480916,22.71
55:12.3,-5.087678528,3.14358678,5.386953735,18.5648855,-19.94656489,-9.480916031,22.73
55:12.4,-3.572148877,2.525882751,4.984727856,10.3129771,-3.610687023,-8.961832061,22.69
55:12.5,-5.904101294,5.396530542,6.335057593,30.14503817,12.45801527,62.53435115,22.69
55:12.6,-3.050212915,8.487444885,5.702988354,86.1221374,53.19847328,157.5648855,22.71
55:12.8,-1.599326709,10.98699142,4.259284753,81.12977099,75.83206107,167.2290076,22.69
55:12.9,-4.079719629,9.576806641,3.24414325,22.78625954,1.877862595,51.64885496,22.69
55:13.0,-3.105279553,8.659827405,4.086902234,-3.778625954,58.26717557,-12.16793893,22.67
55:13.2,-2.631227625,9.651026892,2.97120426,-11.80916031,-52.19847328,-35.80916031,22.69
55:13.3,-1.656787549,7.524975818,2.130839478,-28.06870229,-36.58015267,-53.44274809,22.69
55:13.5,-1.537077466,8.779537488,2.169146704,-28.5648855,-14.51908397,-28.94656489,22.67
55:13.7,-2.585737793,6.744466077,2.954444849,20.94656489,40.90839695,8.648854962,22.69
55:13.8,-0.998382092,6.179434485,2.760514514,11.32061069,0.41221374,1.114503817,22.67
55:14.0,-3.320757703,8.590395557,4.381389038,11.00763359,-6.038167939,-8.664122137,22.63
55:14.2,-3.14358678,7.402871533,2.717418884,-2.312977099,-57.4351145,-27.99236641,22.65
55:14.5,-2.463633508,8.339004382,2.205059729,3.458015267,-17.71755725,4.969465649,22.65
55:14.6,-4.414907861,8.267178333,3.234566443,4.961832061,-29.2519084,-24.51908397,22.65
55:14.7,-3.552995264,8.872911353,3.699041565,-10.79389313,3.65648855,-5.541984733,22.65
55:14.9,-2.35110603,7.838616235,3.330334509,4.267175573,-29.97709924,-14.76335878,22.65
55:15.1,-2.832340564,7.094019519,2.966415857,8.190839695,-31.93129771,-9.580152672,22.67
55:15.2,-3.08612594,7.668627917,3.730166187,7.839694656,-8.870229008,-4.72519084,22.63
55:15.3,-3.828328455,8.913612781,3.459621399,8.603053435,-21.40458015,-19.98473282,22.65
55:15.5,-3.986345764,8.626308582,2.410961072,23.58778626,-88.08396947,-24.23664122,22.65
55:15.6,-3.557783667,8.200140686,2.571372583,25.53435115,-84.88549618,-20.91603053,22.65
55:15.7,-3.253720056,7.690175732,2.506729138,22.08396947,-90.41221374,-29.21374046,22.67
55:15.9,-3.746925598,9.730035547,2.511517542,15.29770992,-66.75572519,-29.03816794,22.65
55:16.0,-3.356670728,8.588001355,3.062183923,9.732824427,-82.1221374,-55.3740458,22.65
55:16.1,-3.588908289,7.690175732,3.069366528,32.85496183,-82.41221374,-52.63358779,22.69
55:16.3,-3.050212915,7.651868506,3.078943335,39.88549618,-94.0610687,-62.38931298,22.69
55:16.4,-3.737348792,8.331821777,3.078943335,52.41221374,-126.0076336,-68.16030534,22.71
55:16.5,-4.599261389,10.58476554,3.270479468,62.55725191,-129.0076336,-40.8778626,22.67
55:16.7,-2.980781067,8.470685474,1.900996118,21.32824427,-85.65648855,-28.14503817,22.67
55:16.8,-3.955221143,7.742848169,1.39821377,20.40458015,-78.73282443,-41.42748092,22.69
55:16.9,-4.13957467,8.468291272,2.111685864,28.91603053,-54.01526718,-34.60305344,22.67
55:17.1,-3.830722656,8.664615808,2.882618799,36.51908397,-63.22900763,-49.54198473,22.69
55:17.2,-3.294421484,8.482656482,3.256114258,13.70992366,-31.77862595,-39.4351145,22.69
55:17.3,-3.241749048,8.231265308,3.447650391,8.41221374,-24.00763359,-21.53435115,22.71
55:17.5,-3.469198206,7.838616235,3.672705347,0.366412214,-14.2519084,0.72519084,22.67
55:17.6,-3.485957617,8.410830432,3.560177869,-6.396946565,9.27480916,13.65648855,22.69
55:17.7,-2.545036365,7.994239343,3.670311145,7.503816794,-17.76335878,3.236641221,22.67
55:17.9,-2.391807458,8.525752112,3.526659045,-0.541984733,-10.6259542,-3.465648855,22.69
55:18.0,-2.856282581,8.501810095,3.366247534,0.877862595,-1.244274809,-4.450381679,22.71
55:18.1,-3.368641736,7.709329346,3.864241479,4.34351145,-5.34351145,20.32061069,22.69
55:18.2,-3.991134167,7.618349683,4.058171814,4.801526718,-8.946564885,32.12977099,22.69
55:18.4,-4.113238452,7.376535315,3.725377783,3.648854962,3.27480916,9.053435115,22.67
55:18.6,-4.216189124,6.495469104,4.388571643,-7.72519084,16.16793893,-30.49618321,22.71
55:18.7,-4.699817859,6.406883643,3.6056677,14.80152672,-21.10687023,-35.06870229,22.69
55:18.8,-4.41251366,11.15219133,3.406948962,37.16793893,-47.00763359,-25.58015267,22.71
55:18.9,-2.590526196,8.518569507,2.176329309,23.69465649,-75.47328244,-15.64885496,22.69
55:19.1,-1.872265698,7.32625708,1.924938135,8.65648855,-6.664122137,-3.038167939,22.69
55:19.2,-2.29364519,7.515399011,2.738966699,6.740458015,-2.251908397,9.664122137,22.73
55:19.3,-3.05739552,10.53688151,3.390189551,-2.564885496,11.61832061,39.03053435,22.69
55:19.4,-2.889801404,11.38203469,3.411737366,-16.82442748,60.01526718,44.18320611,22.71
55:19.5,-2.530671155,8.142679846,2.561795776,-31.71755725,41.98473282,7.06870229,22.71
55:19.7,-2.401384265,6.27280835,2.413355273,-28.64885496,62.96183206,15.34351145,22.73
55:19.8,-4.266467358,8.207323291,4.367023828,-9.595419847,32.26717557,7.595419847,22.75
00:11.9,-4.838681555,9.643844287,3.995922571,-2.847328244,28.54961832,-2.015267176,22.73
00:12.0,-3.641580725,7.144297754,2.631227625,-9.152671756,9,-28.78625954,22.69
00:12.1,-1.707065784,8.544905725,2.62404502,-14.16030534,5.519083969,-15.33587786,22.69
00:12.3,-2.243366956,7.704540942,2.729389893,-12.04580153,11.05343511,1.099236641,22.73
00:12.4,-2.767697119,8.647856396,3.430890979,-11.4351145,29.09160305,31.96183206,22.71
00:12.5,-2.997540479,10.45547865,3.004723083,-18.38931298,36.35114504,52.03816794,22.71
00:12.6,-2.865859387,6.682216833,2.643198633,-31.22900763,60.80152672,32.64885496,22.69
00:12.7,-3.181894006,6.387730029,2.583343591,-23.95419847,53.64122137,30.77862595,22.69
00:12.9,-3.557783667,7.39808313,3.033453503,4.320610687,-2.816793893,10.1221374,22.71
00:13.0,-3.524264844,9.222464795,4.28322677,22.51908397,-13.03816794,-6.053435115,22.69
00:13.1,-3.509899634,10.65898579,4.537012146,18.7480916,-19.90076336,0.748091603,22.69
00:13.2,-2.377442249,9.165003955,3.016694092,-10.74045802,-52.92366412,-31.55725191,22.69
00:13.3,-2.334346619,7.88889447,1.927332336,-16.18320611,-10.77862595,-34.61068702,22.67
00:13.6,-1.798045447,9.607931262,2.832340564,-7.770992366,13.97709924,22.65648855,22.67
00:13.7,-2.42293208,7.958326318,3.667916943,5.511450382,61.81679389,37.98473282,22.67
00:13.9,-2.46602771,6.411672046,2.659958044,-19.29770992,45.26717557,0.625954198,22.65
00:14.1,-4.271255762,11.05163486,3.332728711,14.41984733,17.71755725,3.86259542,22.65
00:14.3,-2.035071411,9.078812695,1.644816541,8.93129771,-14.19847328,-16.64122137,22.65
00:14.5,-2.535459558,7.754819177,1.510741248,0.20610687,6.312977099,-21.1221374,22.63
00:14.6,-2.741360901,8.995015637,2.121262671,-10.40458015,24.33587786,2.580152672,22.65
00:14.8,-2.50912334,8.719682446,2.726995691,-32.20610687,82.98473282,25.05343511,22.65
00:15.0,-3.277662073,6.754042883,2.260126367,-46.81679389,84.79389313,25.18320611,22.63
00:15.3,-3.57693728,8.858546143,1.690306372,-40.33587786,78.15267176,29.6870229,22.65
00:15.4,-3.378218542,9.126696729,1.86029469,-42.10687023,69.22137405,29.64122137,22.61
00:15.6,-3.952826941,8.743624463,1.489193433,-57.03053435,92.93129771,48.99236641,22.65
00:15.8,-3.54820686,7.359775903,2.082955444,-53.76335878,94.22137405,36.51908397,22.63
00:16.0,-4.050989209,7.821856824,4.493916516,-19.10687023,50.54961832,21.89312977,22.65
00:16.3,-3.119644763,7.32625708,3.742137195,3.167938931,23.64122137,5.870229008,22.65
00:16.4,-3.531447449,7.721300354,3.081337537,3.908396947,-1.053435115,-3.099236641,22.63
00:16.6,-3.919308118,7.836222034,2.264914771,-21.64122137,33.97709924,1.809160305,22.67
00:16.8,-3.696647363,6.416460449,2.868253589,-4.717557252,10.70229008,0.717557252,22.65
00:17.1,-3.904942908,8.662221606,3.457227197,-3.061068702,1.816793893,6.236641221,22.65
00:17.2,-3.035847705,8.142679846,3.179499805,-8.65648855,3.885496183,-0.198473282,22.65
00:17.3,-3.507505432,8.233659509,3.191470813,-4.259541985,-4.732824427,1.236641221,22.65
00:17.5,-3.301604089,8.413224634,3.268085266,-8.427480916,2.282442748,-8.366412214,22.65
00:17.6,-3.10049115,7.687781531,3.088520142,-1.954198473,-5.34351145,-5.236641221,22.67
00:17.9,-3.064578125,8.449137659,3.459621399,10.29770992,-9.717557252,5.572519084,22.65
00:18.1,-2.013523596,9.062053284,2.947262244,2.305343511,1.229007634,27.70229008,22.67
00:18.2,-2.667140649,8.516175305,2.664746448,5.351145038,6,14.92366412,22.65
00:18.4,-2.238578552,8.975862024,2.760514514,6.20610687,7.770992366,4.27480916,22.65
00:18.7,-2.540247961,9.050082275,2.614468213,-0.770992366,4.870229008,-10.96946565,22.63
00:18.9,-2.358288635,8.590395557,2.063801831,-8.664122137,-6.900763359,-17.29007634,22.65
00:19.0,-2.370259644,9.006986646,2.173935107,-4.022900763,-5.34351145,-9.961832061,22.67
00:19.1,-2.875436194,8.853757739,2.3080104,5.549618321,-8.885496183,-6.091603053,22.67
00:19.3,-4.000710974,8.504204297,3.191470813,13.4351145,-7.20610687,-4.549618321,22.65
00:19.6,-4.012681982,9.612719666,3.055001318,4.297709924,-17.65648855,-8.022900763,22.67
00:19.8,-3.464409802,8.530540515,2.947262244,-17.29770992,13.28244275,-0.595419847,22.67
00:19.9,-3.852270471,8.836998328,3.165134595,-24.11450382,12.90076336,13.46564885,22.67
00:20.0,-3.064578125,7.991845142,3.251325854,-29.61068702,44.42748092,21.35114504,22.65
00:20.2,-3.050212915,6.227318518,2.152387292,-26.81679389,26.53435115,29.80152672,22.65
00:20.5,-3.579331482,7.994239343,3.117250562,22.85496183,15.6870229,48.40458015,22.65
00:20.7,-3.213018628,8.121132031,2.796427539,-13,-13.99236641,-21.45801527,22.63
00:20.9,0.153228906,9.83538042,0.155623108,-27.33587786,-31.19083969,-30.84732824,22.65
00:21.0,-0.890643018,9.727641345,1.019929907,-10.5648855,14.71755725,4.244274809,22.65
00:21.3,-1.575384692,9.768342773,2.549824768,-14.52671756,24.54198473,2.488549618,22.63
00:21.5,-2.887407202,9.076418494,5.568913062,11.0610687,28.09923664,27.47328244,22.63
00:21.7,-2.343923425,6.842628345,3.847482068,11.83969466,-23.55725191,-22.50381679,22.63
00:21.8,-2.504334937,7.271190442,3.363853333,25.58778626,-31.5648855,-29.13740458,22.63
00:22.0,-3.476380811,10.39083521,3.584119885,29.33587786,-53.54198473,-8.732824427,22.63
00:22.2,-3.907337109,7.709329346,2.401384265,14.30534351,-10.39694656,10.03053435,22.65
00:22.4,-3.469198206,8.741230261,2.643198633,-17.38931298,13.53435115,15.29007634,22.67
00:22.6,-2.331952417,7.706935144,3.883395093,-3.015267176,-39.71755725,-15.48854962,22.67
00:22.7,-2.56658418,7.977479932,3.426102576,-0.709923664,-5.717557252,-13.57251908,22.65
00:23.0,-2.784456531,10.35731638,3.579331482,19.50381679,-41.55725191,-16.83206107,22.67
00:23.2,-2.973598462,9.066841687,2.659958044,9.167938931,3.213740458,4.335877863,22.67
00:23.4,-2.949656445,9.34456908,2.815581152,0.58778626,9.259541985,10.38167939,22.67
00:23.5,-2.585737793,8.406042029,3.083731738,-1.282442748,13.83206107,0.79389313,22.69
00:23.6,-2.760514514,8.592789758,3.18668241,2.549618321,2.129770992,7.709923664,22.67
00:23.9,-2.719813086,8.856151941,2.705447876,-0.221374046,5.34351145,-0.702290076,22.67
00:24.1,-3.940855933,8.125920435,2.473210315,16.90076336,10.33587786,-7.076335878,22.69
00:24.2,-4.189852905,7.082048511,2.504334937,20.61832061,-22.0610687,-24.92366412,22.67
00:24.3,-4.460397693,8.027758167,2.806004346,21.89312977,-5.282442748,-10.70229008,22.67
00:24.5,-3.615244507,8.331821777,2.767697119,-20.60305344,8.610687023,-2.916030534,22.67
00:24.8,-2.861070984,11.5424462,3.818751648,-26.76335878,40.09160305,51.69465649,22.65
00:25.0,-2.070984436,5.916072302,1.419761584,-22.93129771,22.89312977,30.21374046,22.69
00:25.1,-2.712630481,7.694964136,3.105279553,9.557251908,28.97709924,37.48854962,22.65
00:25.3,-3.435679382,10.03888756,4.443638281,6.954198473,8.41221374,11.33587786,22.67
00:25.6,-2.578555188,7.524975818,2.018312,-11.7480916,-27.3129771,-36.12977099,22.69
