Time,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Ambient Temp
34:02.9,-5.401318945,0.847547388,7.876923462,0.244274809,-1.435114504,8.152671756,24.91
34:03.1,-5.262455249,0.905008228,7.967903125,-1.526717557,-1.938931298,-6.900763359,24.87
34:03.2,-4.865017773,0.928950244,7.740453967,-1.381679389,-13.96946565,-4.083969466,24.87
34:03.3,-4.639962817,0.955286462,8.101978418,-3.786259542,13.46564885,-5.244274809,24.89
34:03.5,-5.013458276,1.09654436,7.539341028,-4.27480916,7.389312977,-0.122137405,24.89
34:03.6,-5.319916089,0.256179578,7.864952454,-0.374045802,-16.54198473,-4.022900763,24.89
34:03.7,-4.637568616,0.864306799,7.524975818,-1.038167939,3.86259542,16.3740458,24.89
34:03.9,-4.83149895,1.19710083,7.884106067,-1.030534351,2.190839695,1.839694656,24.89
34:04.0,-3.933673328,1.05344873,8.413224634,0.312977099,3.27480916,13.9389313,24.89
34:04.1,-5.504269617,1.505952844,8.097190015,6.175572519,5.297709924,3.946564885,24.89
34:04.3,-5.236119031,1.35511814,8.025363965,14,6.34351145,0.908396947,24.91
34:04.4,-5.473144995,1.065419739,7.927201697,2.480916031,17.88549618,-18.73282443,24.89
34:04.5,-4.797980127,1.319205115,7.814674219,-3.900763359,-29.26717557,-9.229007634,24.89
34:04.7,-5.322310291,1.256955872,8.248024719,-3.816793893,-22.11450382,-14.44274809,24.89
34:04.8,-4.881777185,0.993593689,8.216900098,-2.58778626,6.450381679,-2.41221374,24.87
34:04.9,-4.558559961,1.024718311,8.236053711,-2.175572519,10.8778626,-3.549618321,24.87
34:05.1,-4.809951135,0.974440076,8.09000741,0.20610687,-9.030534351,2.763358779,24.89
34:05.3,-4.515464331,1.031900916,8.070853796,-1.732824427,-14.45038168,2.954198473,24.87
34:05.4,-4.587290381,1.012747302,7.908048083,-1.778625954,12.13740458,0.923664122,24.85
34:05.6,-4.510675928,0.964863269,8.216900098,-2.648854962,-19.51145038,3.099236641,24.87
34:05.7,-4.879382983,0.912190833,8.116343628,-1.305343511,0.534351145,1.526717557,24.89
34:05.8,-4.450820886,0.921767639,7.855375647,-0.122137405,-2.954198473,-0.778625954,24.87
34:06.0,-4.671087439,0.897825623,8.279149341,-0.221374046,8.564885496,-0.022900763,24.85
34:06.1,-4.649539624,1.130063184,8.123526233,-5.824427481,17.93129771,2.030534351,24.89
34:06.2,-4.699817859,0.933738647,7.984662537,-0.938931298,-37.11450382,7.679389313,24.89
34:06.4,-4.031835596,0.974440076,8.207323291,-0.65648855,5.671755725,-3.58778626,24.91
34:06.5,-3.569754675,1.192312427,8.257601526,0.832061069,3.519083969,-0.847328244,24.87
34:06.6,-4.855440967,1.005564697,8.810662109,0.816793893,-12.41984733,-5.503816794,24.89
34:06.8,-3.895366101,1.31202251,8.063671191,3.847328244,-9.564885496,15.90076336,24.89
34:06.9,-3.79241543,1.206677637,8.571241943,3.198473282,-10.87022901,9.984732824,24.87
34:07.0,-2.861070984,1.996764185,8.975862024,-3.58778626,12.51908397,-0.297709924,24.89
34:07.2,-4.577713574,1.335964526,7.773972791,-3.038167939,5.099236641,13.04580153,24.87
34:07.3,-6.083666418,0.682347473,8.786720093,-2.022900763,-17.32061069,0.41221374,24.87
34:07.4,-4.089296436,-0.198718738,8.633491187,5.480916031,-16.51908397,-34.19083969,24.89
34:07.6,-4.625597607,1.766920825,8.564059338,-1.770992366,-2.511450382,11.13740458,24.87
34:07.7,-1.77410343,1.833958472,8.492233289,-9.664122137,-17.88549618,22.61068702,24.87
34:07.8,-1.88902511,0.835576379,8.645462195,-1.267175573,-4.824427481,4.374045802,24.89
34:08.0,-3.54820686,1.956062756,9.02853446,3.458015267,-13.81679389,-7.267175573,24.87
34:08.1,-2.334346619,0.531512769,8.848969336,-10.38931298,47.25954198,-3.396946565,24.89
34:08.2,-4.127603662,2.626439221,7.42681355,-1.007633588,-1.450381679,5.396946565,24.87
34:08.4,-3.991134167,1.857900488,8.463502869,-3.259541985,16.9389313,-1.366412214,24.89
34:08.6,-2.705447876,0.430956299,7.144297754,8.519083969,26.16793893,-13.78625954,24.87
34:08.7,-3.502717029,2.212242334,9.349357483,-0.06870229,-11.6259542,5.961832061,24.87
34:08.8,-4.754884497,1.556231079,8.394071021,-10.14503817,-11.87022901,23.65648855,24.89
34:09.0,-6.380547424,1.812410657,8.427589844,-3.259541985,-18.46564885,1.641221374,24.85
34:09.1,-2.396595862,1.213860242,8.767566479,12.78625954,4.679389313,-41.97709924,24.85
34:09.2,-5.058948108,1.994369983,9.01416925,-11.15267176,1.694656489,-29.35877863,24.87
34:09.4,-3.435679382,1.482010828,8.073247998,-0.702290076,0.832061069,-12.95419847,24.85
34:09.5,-3.615244507,1.089361755,8.844180933,-1.251908397,-11.70992366,-3.93129771,24.87
34:09.6,-3.153163586,1.235408057,8.365340601,-3.213740458,-12.19847328,-0.129770992,24.83
34:09.8,-4.620809204,1.187524023,8.025363965,6.977099237,11.86259542,8.58778626,24.87
34:09.9,-2.916137622,2.085349646,9.002198242,3.290076336,-27.47328244,3.34351145,24.87
34:10.0,-2.966415857,1.151610999,8.485050684,-1.091603053,6.06870229,-13.53435115,24.87
34:10.2,-2.193088721,0.624886633,8.69574043,4.007633588,9.496183206,-12.29007634,24.87
34:10.3,-4.129997864,1.752555615,8.971073621,-0.221374046,-1.396946565,-5.320610687,24.89
34:10.4,-4.376600635,1.482010828,8.722076648,-1.65648855,-0.450381679,-0.473282443,24.85
34:10.6,-2.834734766,2.106897461,8.729259253,0.366412214,10.23664122,-1.435114504,24.87
34:10.7,-4.364629626,3.110067957,8.444349255,-5.748091603,-23.52671756,23.02290076,24.85
34:10.8,-3.126827368,1.043871924,8.836998328,5.832061069,8.923664122,-13.3740458,24.85
34:11.0,-3.457227197,1.539471667,8.762778076,-0.618320611,-0.763358779,-1.824427481,24.87
34:11.1,-2.923320227,2.43729729,9.126696729,-2.480916031,-18.90839695,12.46564885,24.87
34:11.2,-2.731784094,0.756567725,8.418013037,-0.549618321,-19.21374046,4.267175573,24.85
34:11.4,-2.774879724,0.955286462,9.375693701,2.389312977,10.51908397,-21.76335878,24.85
34:11.5,-3.526659045,1.936909143,8.303091357,-4.099236641,13.16793893,-1.160305344,24.87
34:11.6,-3.260902661,1.501164441,8.920795386,-3.229007634,-10.48854962,2.572519084,24.87
34:11.8,-3.433285181,1.541865869,9.009380847,-4.900763359,-67.44274809,35.39694656,24.85
34:12.0,-3.0286651,1.517923853,9.05726488,-5.366412214,-18.07633588,9.259541985,24.89
34:12.2,-3.14358678,1.35511814,9.236830005,2.20610687,0.65648855,-4.618320611,24.83
34:12.3,-2.324769812,1.558625281,8.892064966,-0.099236641,-2.297709924,1.603053435,24.85
34:12.6,-2.853888379,1.704671582,8.980650427,0.20610687,3.13740458,3.030534351,24.85
34:12.8,-2.920926025,1.539471667,8.985438831,-1.900763359,0.65648855,3.801526718,24.87
34:13.0,-2.873041992,1.525106458,8.844180933,-1.72519084,0.404580153,-0.41221374,24.85
34:13.1,-2.932897034,1.628057129,8.848969336,-1.610687023,-0.694656489,-1.541984733,24.85
34:13.3,-3.004723083,1.623268726,8.75320127,-0.946564885,-0.923664122,-2.908396947,24.87
34:13.6,-3.411737366,1.611297717,8.477868079,-0.251908397,8.648854962,-3.847328244,24.83
34:13.8,-3.72058938,1.335964526,8.62391438,-6.290076336,4.954198473,0.618320611,24.85
34:14.0,-2.097320654,1.338358728,8.185775476,-12.87022901,-6.480916031,-4.839694656,24.87
34:14.1,-4.319139795,0.993593689,8.868122949,-6.312977099,-5.351145038,-9.854961832,24.83
34:14.3,-4.558559961,0.835576379,8.961496814,6.152671756,27,-14.35114504,24.85
34:14.5,-2.834734766,0.627280835,8.875305554,14.6870229,-9.603053435,-25.19847328,24.87
34:14.7,-2.827552161,1.395819568,9.04289967,11.18320611,-10.38167939,-25.05343511,24.85
34:14.9,-2.044648218,1.438915198,8.362946399,29.92366412,4.770992366,-45.19083969,24.87
34:15.0,-3.284844678,1.886630908,7.857769849,45.6259542,15.92366412,-45.64122137,24.85
34:15.3,-4.481945508,2.458845105,8.353369592,38.41221374,11.96183206,-46.79389313,24.89
34:15.5,-3.790021228,2.700659473,8.489839087,-20.2519084,3.20610687,20.71755725,24.87
34:15.7,-5.45159718,1.465251416,7.953537915,-2.526717557,-16.36641221,12.98473282,24.89
34:15.8,-4.783614917,2.334346619,8.271966736,-15.47328244,-10.90839695,13.23664122,24.87
34:16.0,-4.620809204,2.090138049,7.544129431,-12.00763359,-2.801526718,14.6870229,24.85
34:16.3,-3.318363501,1.711854187,8.48026228,-6.72519084,9.93129771,-7.099236641,24.87
34:16.5,-3.969586353,1.273715283,8.288726147,-12.27480916,13.5648855,-10.84732824,24.87
34:16.6,-3.660734338,1.022324109,8.176198669,-13.11450382,8.664122137,-4.320610687,24.87
34:16.8,-4.836287354,0.60573302,8.264784131,-4.770992366,7.389312977,-0.374045802,24.85
34:17.0,-4.7596729,0.450109912,8.391676819,-4.129770992,2.244274809,-3.427480916,24.85
34:17.3,-5.382165332,0.189141931,7.862558252,3.34351145,-10.11450382,-14.73282443,24.87
34:17.4,-4.407725256,0.220266553,8.087613208,4.488549618,-9.045801527,-14.54961832,24.85
34:17.6,-4.134786267,0.148440503,7.984662537,1.877862595,-8.641221374,-13.54198473,24.85
34:17.8,-4.594472986,0.184353528,8.068459595,7.450381679,-4.86259542,-8.687022901,24.87
34:18.1,-4.666299036,0.514753357,8.535328918,7.870229008,-6.213740458,-11.02290076,24.89
34:18.2,-4.513070129,0.220266553,8.135497241,4.488549618,-1.442748092,-9.213740458,24.85
34:18.4,-4.493916516,0.426167896,8.367734802,3.877862595,-3.435114504,-6.221374046,24.87
34:18.6,-4.479551306,0.294486804,8.130708838,0.541984733,0.801526718,-1.923664122,24.87
34:18.8,-4.582501978,0.361524451,8.439560852,1.633587786,0.992366412,-10.03053435,24.91
34:19.1,-4.328716602,0.335188232,8.252813123,2.93129771,-2.816793893,-7.13740458,24.87
34:19.3,-4.479551306,0.124498486,8.267178333,2.816793893,-1.404580153,-2.259541985,24.85
34:19.5,-4.589684583,0.095768066,8.365340601,0.435114504,-1.496183206,1.190839695,24.85
34:19.7,-4.388571643,0.146046301,8.137891443,-2.030534351,0.083969466,2.465648855,24.87
34:20.0,-4.735730884,0.502782349,8.413224634,-7.022900763,-34.03053435,-0.404580153,24.85
34:20.1,-6.002263562,-0.59136781,8.588001355,0.381679389,12.44274809,10.54961832,24.85
34:20.3,-4.36941803,-0.344765039,8.164227661,-0.992366412,5.129770992,-5.099236641,24.85
34:20.5,-3.869029883,0.49081134,8.913612781,-9.167938931,-6.282442748,-12.70992366,24.85
34:20.7,-4.786009119,-0.237025964,8.236053711,3.732824427,11.74045802,6.06870229,24.85
34:20.9,-3.754108203,-0.095768066,8.520963708,6.312977099,3.061068702,-0.740458015,24.85
34:21.1,-4.618415002,0.107739075,8.252813123,12.30534351,-2.34351145,-9.198473282,24.85
34:21.3,-4.335899207,0.696712683,8.52335791,16.21374046,8.213740458,-16.26717557,24.85
34:21.5,-4.726154077,1.058237134,7.608772876,14.96183206,18.42748092,-39.83206107,24.83
34:21.7,-4.505887524,0.775721338,7.955932117,23.45038168,3.229007634,-50.24427481,24.81
34:21.8,-5.415684155,0.854729993,8.013392957,17.88549618,-0.259541985,-24.95419847,24.81
34:22.0,-5.185840796,-0.01436521,7.285555652,5.79389313,-6.870229008,-5.954198473,24.81
34:22.1,-5.374982727,0.282515796,7.785943799,4.511450382,-6.389312977,-5.259541985,24.83
34:22.3,-5.463568188,0.148440503,7.738059766,-6.526717557,-7.152671756,17.19847328,24.85
34:22.6,-4.77403811,0.213083948,8.678981018,-29.38167939,-5.572519084,53.59541985,24.83
34:22.8,-4.323928198,0.440533105,8.822633118,-17.38167939,-7.572519084,28.76335878,24.83
34:23.0,-4.015076184,-0.397437476,9.066841687,-14.21374046,-5.755725191,14.29007634,24.83
34:23.2,-4.371812231,-0.660799658,7.829039429,-6.022900763,-11.08396947,3.41221374,24.77
34:23.4,-3.919308118,-0.766144531,7.716511951,3.877862595,-7.694656489,-1.572519084,24.83
34:23.6,-5.099649536,-1.865083093,8.257601526,25.20610687,-12.45801527,-29.96183206,24.83
34:23.8,-4.596867188,-0.79248075,7.096413721,29.12977099,-4.198473282,-48.30534351,24.83
34:23.9,-5.197811804,0.174776721,8.68137522,27.09160305,-6.770992366,-51.32824427,24.81
34:24.1,-3.529053247,1.034295117,9.35893429,18.79389313,-7.511450382,-39.13740458,24.81
34:24.4,-2.772485522,0.711077893,8.633491187,9.603053435,-9.358778626,-22.29770992,24.77
34:24.6,-2.592920398,-0.150834705,7.608772876,26.51145038,3.335877863,-0.687022901,24.81
34:24.8,-3.265691064,2.049436621,5.657498523,76.05343511,-27.22900763,24.5648855,24.77
34:25.0,-2.810792749,7.343016492,5.094861133,100.3740458,-37.25954198,51.52671756,24.81
34:25.1,-1.80283385,8.125920435,3.701435767,66.67938931,7.93129771,53.26717557,24.77
34:25.4,-2.53785376,10.00776294,3.739742993,-12.81679389,37.10687023,35.4351145,24.75
34:25.5,0.011971008,8.860940344,3.981557361,-12.42748092,91.77862595,13.92366412,24.77
34:25.7,-0.01436521,6.452373474,4.896142395,-41.71755725,64.76335878,4.900763359,24.75
34:25.8,-0.445321509,6.672640027,6.234501123,-21.24427481,37.72519084,-3.908396947,24.75
34:25.9,-0.301669409,6.675034229,6.047753394,-18.6259542,36.5648855,-10.29770992,24.77
34:26.2,-2.396595862,7.577648254,4.424484668,7.13740458,37.73282443,19.58778626,24.75
34:26.3,-2.341529224,9.093177905,3.871424084,1.595419847,38.93129771,47.83206107,24.75
34:26.4,-2.880224597,8.896853369,4.041412402,1.79389313,53.73282443,38.09160305,24.77
34:26.6,-1.584961499,9.356540088,3.936067529,-2.41221374,60.25954198,62.42748092,24.77
34:26.8,-1.580173096,11.12824932,3.82114585,-13.13740458,85.82442748,75.86259542,24.77
34:26.9,-1.074996545,7.146691956,4.560954163,-31.90076336,44.33587786,21.59541985,24.75
34:27.0,-1.098938562,7.462726575,5.011064075,-17.85496183,61.10687023,18.20610687,24.77
34:27.2,-0.5770026,7.125144141,5.135562561,0.870229008,32.88549618,1.244274809,24.75
34:27.3,-0.316034619,8.872911353,4.659116431,-4.129770992,51.86259542,9.946564885,24.75
34:27.5,-2.935291235,8.66701001,3.794809631,-14.19083969,14.80152672,-2.786259542,24.75
34:27.6,-2.140416284,10.17535706,3.768473413,-25.29007634,20.41984733,3.419847328,24.75
34:27.7,-2.712630481,8.396465222,3.174711401,-27.8778626,59.88549618,9,24.73
34:27.8,-2.798821741,8.602366565,3.643974927,-23.9389313,40.83969466,30.36641221,24.73
34:27.9,-3.007117285,8.204929089,3.974374756,-27.90076336,56.60305344,48.7480916,24.73
34:28.0,-2.774879724,8.791508496,4.381389038,-27.42748092,50.93129771,69.14503817,24.73
34:28.2,-2.633621826,7.486668591,4.747701892,-30.22137405,87.67938931,48.90839695,24.73
34:28.3,-1.388636963,7.599196069,4.812345337,-32.40458015,46.29007634,39.26717557,24.73
34:28.4,-1.003170496,7.814674219,4.721365674,-26.26717557,47.42748092,43.74045802,24.73
34:28.5,-1.024718311,7.544129431,4.690241052,-15.40458015,44.67175573,37.87022901,24.73
34:28.7,-0.031124622,7.587225061,4.7596729,-7.404580153,63.77099237,52.24427481,24.75
34:28.8,-1.206677637,8.590395557,4.481945508,-5.396946565,98.22900763,68.67938931,24.75
34:28.9,-1.505952844,8.441955054,3.751714001,-10.47328244,78.58015267,57.77099237,24.75
34:29.0,-3.459621399,8.813056311,2.487575525,3.557251908,69.26717557,59.02290076,24.75
34:29.1,-3.021482495,8.650250598,2.91374342,19.04580153,49.92366412,40.19847328,24.75
34:29.3,-1.819593262,9.696516724,3.241749048,-18.91603053,100.5801527,37.50381679,24.75
34:29.4,-2.00394679,8.554482532,3.368641736,1.992366412,84.26717557,35.66412214,24.75
34:29.5,0.318428821,9.366116895,3.610456104,2.160305344,13.29770992,41.79389313,24.69
34:29.6,-0.289698401,9.023746057,4.328716602,-2.778625954,51.74045802,26.00763359,24.73
34:29.8,-0.330399829,8.080430603,4.290409375,26.70992366,23.48854962,28.16030534,24.75
34:29.9,0.761356128,8.224082703,4.35505282,-2.198473282,-1.748091603,12.26717557,24.73
34:30.0,0.117315881,8.367734802,4.606443994,4.34351145,7.389312977,-7.312977099,24.75
34:30.1,0.742202515,8.585607153,4.036623999,-0.893129771,-15.3129771,-23.19083969,24.73
34:30.2,-0.840364783,9.531316809,4.321533997,-18.99236641,-65.09923664,-56.25954198,24.73
34:30.4,0.05746084,8.489839087,3.294421484,-27.49618321,12.96183206,-41.60305344,24.71
34:30.5,-0.696712683,8.939948999,3.136404175,-3.480916031,-13.77862595,-23.32061069,24.75
34:30.6,-0.737414111,8.865728748,3.280056274,3.419847328,-2.030534351,1.480916031,24.75
34:30.7,-1.367089148,9.059659082,3.064578125,14.24427481,4.687022901,18.45801527,24.71
34:30.8,-1.865083093,8.980650427,2.911349219,15.58778626,18.2519084,22.44274809,24.71
34:31.0,-1.699883179,9.67736311,3.418919971,-5.007633588,-7.27480916,17.32061069,24.73
34:31.1,-1.814804858,9.378087903,3.107673755,-20.57251908,58.38931298,14.00763359,24.75
34:31.2,-1.922543933,9.07163009,3.84987627,0.229007634,-16.89312977,0.061068702,24.75
34:31.3,-0.782903943,8.518569507,4.137180469,0.305343511,-15.32824427,-3.259541985,24.75
34:31.4,-0.976834277,8.750807068,3.842693665,-15.00763359,-32.27480916,-23.91603053,24.73
34:31.6,-1.307234106,8.813056311,4.094084839,-21.08396947,-25.20610687,-38.09160305,24.77
34:31.8,-1.436520996,8.362946399,4.458003491,0.511450382,-26.38931298,-14.90839695,24.73
34:31.9,-1.321599316,8.355763794,4.7596729,-8.786259542,-21.22900763,-10.75572519,24.75
34:32.0,-1.987187378,8.255207324,5.039794495,0.709923664,1.977099237,0.328244275,24.75
34:32.1,-1.522712256,7.359775903,4.94642063,0.595419847,-22.23664122,-10.93129771,24.73
34:32.3,-2.176329309,8.073247998,4.900930798,-8.977099237,5.038167939,4.229007634,24.73
34:32.4,-2.35110603,7.807491614,4.881777185,2.305343511,-3.374045802,-21.73282443,24.73
34:32.5,-1.982398975,7.908048083,5.039794495,-5.251908397,-21.53435115,-5.511450382,24.75
34:32.6,-2.719813086,8.092401611,4.757278699,0.572519084,15.36641221,-12.33587786,24.73
34:32.7,-1.747767212,7.548917834,5.140350964,6.320610687,-7.435114504,-0.374045802,24.71
34:32.9,-2.655169641,7.996633545,4.812345337,0.076335878,15.29770992,10.00763359,24.73
34:33.0,-2.561795776,7.91762489,5.001487268,1.687022901,-1.259541985,4.541984733,24.73
34:33.1,-2.432508887,7.812280017,4.920084412,-5.93129771,-0.86259542,8.923664122,24.75
34:33.2,-2.92810863,7.587225061,4.750096094,-3.106870229,16.36641221,1.022900763,24.71
34:33.3,-2.863465186,7.891288672,4.910507605,3.541984733,-11.61068702,5.702290076,24.77
34:33.6,-2.724601489,8.087613208,4.735730884,-6.770992366,5.870229008,2.404580153,24.71
34:33.7,-2.116474268,7.91762489,4.912901807,-11.22137405,3.038167939,4.480916031,24.73
34:33.8,-2.288856787,7.522581616,4.994304663,-10.13740458,15.51908397,1.480916031,24.77
34:34.0,-2.432508887,7.692569934,5.396530542,-5.351145038,1.198473282,1.450381679,24.73
34:34.1,-2.272097375,7.611167078,5.406107349,5.251908397,-6.351145038,4.717557252,24.73
34:34.3,-2.485181323,7.26879624,5.762843396,9.763358779,-17.88549618,11.8778626,24.75
34:34.4,-1.850717883,7.912836487,5.430049365,-16.4351145,8.038167939,-4.335877863,24.73
34:34.5,-2.233790149,7.32625708,5.367800122,-4.938931298,-16.05343511,-13.20610687,24.73
34:34.6,-2.099714856,7.359775903,5.221753821,-1.129770992,-2.671755725,-3.488549618,24.75
34:34.8,-1.853112085,7.347804895,5.602431885,2.419847328,-11.21374046,-5.297709924,24.73
34:34.9,-2.257732166,7.319074475,5.386953735,2.145038168,-1.93129771,0.702290076,24.73
34:35.0,-2.3080104,7.465120776,5.568913062,3.519083969,-1.625954198,0.175572519,24.71
34:35.1,-2.343923425,7.402871533,5.60961449,4.847328244,-4.778625954,0.374045802,24.73
34:35.2,-2.310404602,7.601590271,5.485116003,-0.763358779,-2.893129771,2.221374046,24.73
34:35.3,-2.157175696,7.711723547,5.286397266,-4.679389313,-0.671755725,3.908396947,24.75
34:35.5,-2.159569897,7.697358337,5.07570752,-4.473282443,3.427480916,3.870229008,24.73
34:35.6,-1.740584607,7.603984473,5.406107349,-3.832061069,2.503816794,7.038167939,24.75
34:35.7,-1.936909143,7.491456995,5.628768103,-7.328244275,4.450381679,7.045801527,24.73
34:35.8,-1.563413684,6.701370447,5.904101294,-3.786259542,0.938931298,-1.099236641,24.73
34:36.0,-0.761356128,6.354211206,5.786785413,19.6870229,0.167938931,0.763358779,24.73
34:36.1,-1.098938562,7.034164478,5.65271012,17.79389313,3.770992366,-2.114503817,24.75
34:36.2,-2.628833423,8.06127699,4.833893152,3.045801527,23.98473282,0.160305344,24.73
34:36.3,-2.444479895,8.101978418,3.7493198,-2.458015267,-6.679389313,-7.396946565,24.73
34:36.4,-1.482010828,9.2296474,3.433285181,1.79389313,4.053435115,24.3129771,24.73
34:36.6,-2.671929053,8.683769421,3.301604089,-4.816793893,5.618320611,33.71755725,24.75
34:36.7,-0.459686719,9.900023865,2.91374342,8.595419847,36.24427481,66.24427481,24.73
34:36.8,-1.98958158,7.979874133,3.524264844,18.6259542,37.34351145,27.0610687,24.73
34:36.9,-0.002394202,8.884882361,3.466804004,23.67175573,7.312977099,18.30534351,24.73
34:37.0,-0.210689746,9.404424121,3.265691064,7.641221374,-4.282442748,-3.534351145,24.73
34:37.2,-0.512359155,9.107543115,3.18668241,-1.305343511,12.96946565,-4.564885496,24.73
34:37.3,0.038307227,8.827421521,2.954444849,-8.580152672,7.190839695,3.229007634,24.77
34:37.4,-0.378283862,8.920795386,2.834734766,1.038167939,16.96183206,7.839694656,24.73
34:37.5,-0.696712683,9.560047229,2.657563843,18.55725191,7.618320611,9.503816794,24.71
34:37.6,-1.101332764,9.224858997,2.686294263,15.48854962,-22.48854962,3.893129771,24.73
34:37.8,-1.371877551,9.538499414,2.772485522,-5.34351145,-11.16793893,6.335877863,24.73
34:37.9,-0.529118567,9.363722693,2.741360901,-3.93129771,4.114503817,-4.595419847,24.75
34:38.0,-0.560243188,9.414000928,2.925714429,-7.015267176,-26.22137405,-14.96183206,24.73
34:38.1,-0.181959326,9.15782135,2.755726111,-9.129770992,-3.702290076,-12.70992366,24.75
34:38.2,-0.555454785,9.026140259,2.264914771,5.465648855,-5.511450382,-14.39694656,24.77
34:38.4,-0.435744702,9.227253198,2.315193005,-3.183206107,-26.41221374,-6.129770992,24.75
34:38.5,-0.641646045,9.378087903,2.578555188,0.832061069,-0.229007634,-7,24.73
34:38.6,-0.754173523,9.10036051,2.190694519,1.709923664,-1.099236641,1.442748092,24.75
34:38.7,-0.775721338,9.081206897,2.339135022,3.381679389,0.549618321,3.809160305,24.75
34:38.8,-1.041477722,9.469067566,2.518700146,-0.748091603,9.580152672,5.221374046,24.75
34:39.0,-0.916979236,9.078812695,2.384624854,-2.72519084,13.71755725,3.549618321,24.75
34:39.1,-0.991199487,9.062053284,2.109291663,-1.320610687,13.86259542,7.954198473,24.75
34:39.2,-1.058237134,9.550470422,2.264914771,3.419847328,22.84732824,5.625954198,24.73
34:39.3,-1.252167468,9.299079248,2.446874097,3.488549618,9.236641221,-2.65648855,24.71
34:39.4,-1.206677637,9.447519751,2.588131995,1.190839695,10.26717557,0.923664122,24.73
34:39.6,-1.357512341,9.397241516,2.743755103,-1.664122137,-0.954198473,-1.030534351,24.73
34:39.7,-1.288080493,9.227253198,2.53785376,-4.389312977,-8.992366412,-2.564885496,24.73
34:39.8,-1.05344873,9.255983618,2.49475813,-4.885496183,-14.41984733,-2.290076336,24.71
34:39.9,-1.201889233,9.241618408,2.430114685,-1.86259542,-23.49618321,-0.79389313,24.73
34:40.0,-1.108515369,9.18655177,2.573766785,-3.832061069,-23.39694656,-1.473282443,24.75
34:40.2,-1.218648645,9.167398157,2.473210315,-5.572519084,-23.22900763,-3.374045802,24.75
34:40.3,-0.967257471,9.378087903,2.600103003,-9.900763359,-13.84732824,-6.748091603,24.71
34:40.4,-0.921767639,9.093177905,2.703053674,1.27480916,-41.00763359,1.694656489,24.71
34:40.5,-0.907402429,8.937554797,2.748543506,-8.450381679,-16.88549618,-3.091603053,24.75
34:40.6,-0.811634363,9.162609753,2.643198633,-9.244274809,-9.740458015,-10.65648855,24.75
34:40.8,-1.180341418,8.944737402,3.263296863,-3.763358779,-14.67938931,-10.88549618,24.75
34:40.9,-0.79248075,9.165003955,3.775656018,-14.41984733,-27.83206107,-16.90839695,24.73
34:41.0,-1.185129822,8.499415894,4.015076184,-22.6870229,-11.92366412,-11.4351145,24.73
