Time,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Ambient Temp
02:18.4,-3.74054106,6.860983891,5.395732475,-0.735368957,-2.936386768,0.175572519,23.11666667
02:18.4,-3.646369128,6.89849305,5.439626172,-0.592875318,-3.361323155,-0.590330789,23.11
02:18.5,-3.489947953,6.975107503,5.39413634,-0.697201018,-5.743002545,-0.791348601,23.11
02:18.5,-3.414929635,6.943982882,5.2879934,-0.27480916,-9.307888041,-0.974554707,23.11
02:18.6,-3.586514087,6.957550024,5.242503569,-0.307888041,-13.62849873,-1.503816794,23.11
02:18.6,-3.912125513,6.966328764,5.199407939,0.394402036,-25.16284987,-4.254452926,23.11
02:18.7,-4.074133158,7.034164478,5.246493905,0.478371501,-39.75572519,-9.72264631,23.11
02:18.7,-3.841895597,7.063692965,5.402117013,0.625954198,-51.05343511,-16.20610687,23.11
02:18.7,-3.581725684,6.977501705,5.538586507,1.62086514,-52.60305344,-22.69465649,23.10333333
02:18.8,-3.128423503,6.963136495,6.010244234,0.740458015,-49.90076336,-25.956743,23.09666667
02:18.8,-2.889003337,6.820282463,6.356605408,-2.262086514,-41.23155216,-27.46310433,23.10333333
02:18.9,-2.989559806,6.70615885,6.694187842,-6.539440204,-32.12977099,-27.55216285,23.11666667
02:18.9,-2.99434821,6.369374483,6.54255507,-7.755725191,-25.73791349,-27.45547074,23.13
02:19.0,-2.768495186,6.19220356,6.35022087,-6.127226463,-19.93129771,-23.2519084,23.13
02:19.0,-2.270501241,6.073291545,6.259241207,-4.661577608,-8.178117048,-16.43002545,23.11666667
02:19.1,-2.233790149,6.113194906,6.273606417,-4.692111959,7.203562341,-7.554707379,23.10333333
02:19.1,-2.636016028,6.14352146,6.386133895,-4.132315522,9.269720102,-2.437659033,23.09666667
02:19.2,-2.983973336,6.265625745,6.457161877,-4.259541985,3.890585242,0.005089059,23.10333333
02:19.2,-3.445256189,6.343836332,6.619169523,-4.325699746,-5.246819338,-3.221374046,23.11666667
02:19.3,-3.74054106,6.256847005,6.66306322,-5.282442748,-13.62086514,-9.717557252,23.12333333
02:19.3,-3.635994255,5.999071293,6.675034229,-3.679389313,-21.90839695,-15.01526718,23.13
02:19.4,-3.336719047,5.745285917,6.64311154,-1.198473282,-25.07124682,-18.27226463,23.13
02:19.4,-3.039838041,5.634354574,6.638323136,0.066157761,-19.97455471,-17.94656489,23.11666667
02:19.5,-2.949656445,5.60961449,6.589641036,-0.055979644,-14.39185751,-16.45292621,23.10333333
02:19.5,-2.983973336,5.612008691,6.596823641,-0.297709924,-11.54452926,-14.21119593,23.10333333
02:19.5,-2.943271908,5.695007682,6.565699019,-0.022900763,-2.099236641,-13.42239186,23.11666667
02:19.6,-3.126827368,5.724536169,6.598419775,0.89821883,1.547073791,-10.24936387,23.13
02:19.6,-3.030261235,5.786785413,6.561708683,2.170483461,2.050890585,-8.078880407,23.12333333
02:19.7,-3.035049638,5.729324573,6.567295154,4.005089059,-4.323155216,-3.62086514,23.11666667
02:19.7,-2.925714429,5.736507178,6.642313472,4.430025445,-3.24173028,-0.900763359,23.11
02:19.8,-2.981579134,5.727728438,6.687803304,4.040712468,-0.27480916,1.905852417,23.11
02:19.8,-3.102087284,5.794766085,6.807513387,3.511450382,-0.012722646,2.8956743,23.11
02:19.9,-3.153163586,5.851428857,6.870560697,2.732824427,-0.610687023,2.493638677,23.11
02:19.9,-3.35028619,5.882553479,6.906473722,1.300254453,-0.961832061,1.737913486,23.11
02:20.0,-3.345497786,5.854621126,6.853801286,-0.193384224,-1.363867684,1.256997455,23.11
02:20.0,-3.379814677,5.825092639,6.780379102,-1.440203562,-1.956743003,0.361323155,23.11
02:20.1,-3.305594425,5.754862724,6.713341455,-2.145038168,-1.58524173,0.157760814,23.11
02:20.1,-3.284046611,5.734911043,6.639121204,-2.409669211,-0.638676845,-0.188295165,23.11
02:20.1,-3.252123922,5.784391211,6.580862297,-1.928753181,-1.106870229,0.132315522,23.11
02:20.2,-3.171519132,5.844246252,6.564102885,-1.094147583,-1.007633588,0.493638677,23.11
02:20.2,-3.144384847,5.90809163,6.567295154,-0.180661578,-1.674300254,0.875318066,23.11
02:20.3,-3.119644763,5.825092639,6.564900952,0.305343511,-1.498727735,0.954198473,23.11666667
02:20.3,-3.159548124,5.818708101,6.590439103,0.595419847,-1.839694656,1.396946565,23.12333333
02:20.4,-3.197855351,5.815515833,6.630342464,0.623409669,-1.315521628,2.399491094,23.13
02:20.4,-3.218605098,5.734112976,6.523401457,0.396946565,3.183206107,1.486005089,23.13
02:20.5,-3.280056274,5.894524487,6.490680701,1.010178117,6.796437659,3.010178117,23.12333333
02:20.5,-3.221797367,6.017426839,6.49387297,0.880407125,9.017811705,2.905852417,23.11666667
02:20.6,-3.133211906,6.222530115,6.524997591,-0.10178117,5.478371501,3.536895674,23.11666667
02:20.6,-3.481967281,5.255272644,6.967924898,-0.045801527,-6.704834606,1.8956743,23.12333333
02:20.7,-3.737348792,4.900930798,6.703764648,-0.325699746,-19.95419847,3.251908397,23.13666667
02:20.7,-3.679887952,4.986323991,6.704562716,1.147582697,-32.3740458,-0.478371501,23.14333333
02:20.8,-3.148375183,5.782795076,6.232106921,0.061068702,-27.11195929,11.88040712,23.15
02:20.8,-2.797225606,5.897716756,6.567295154,0.066157761,-26.45292621,13.4351145,23.14333333
02:20.8,-2.224213342,5.631162305,6.368576416,0.506361323,-14.70483461,27.94910941,23.13666667
02:20.9,-2.087743848,5.686228943,6.627150195,-1.017811705,-1.648854962,15.24173028,23.13
02:20.9,-2.051032756,5.970340873,6.607996582,-3.229007634,15.43002545,12.16030534,23.13
02:21.0,-2.663150313,6.121175578,6.874551034,-4.427480916,12.82442748,4.65394402,23.12333333
02:21.0,-2.766100985,6.141127258,6.930415739,-2.844783715,1.096692112,4.735368957,23.11666667
02:21.1,-2.89937821,6.125165914,7.066087166,-0.58778626,-5.071246819,2.025445293,23.11666667
02:21.1,-2.809196615,6.189809359,7.109182796,-1.427480916,-2.498727735,-2.160305344,23.12333333
02:21.1,-2.547430566,6.157088603,6.813897925,-2.440203562,2.279898219,-3.776081425,23.13
02:21.2,-2.493161995,5.939216252,6.480305827,-1.804071247,-2.712468193,-2.34351145,23.12333333
02:21.2,-2.376644181,5.809131295,6.452373474,0.055979644,-4.824427481,-4.564885496,23.11666667
02:21.3,-2.467623844,5.900110958,6.619169523,2.076335878,-5.307888041,-8.763358779,23.11666667
02:21.3,-2.455652836,6.159482804,6.900089185,3.03307888,1.638676845,-9.613231552,23.12333333
02:21.4,-2.604093339,6.276798686,7.145095821,2.015267176,-0.213740458,-3.926208651,23.13
02:21.4,-2.637612162,6.371768685,6.974309436,0.694656489,-1.852417303,4.694656489,23.13
02:21.4,-2.604891406,6.173848014,6.852205151,0.010178117,-11.11704835,10.88295165,23.13666667
02:21.5,-2.398990063,6.104416166,6.579266162,1.330788804,-11.13231552,9.801526718,23.14333333
02:21.5,-2.439691492,5.929639445,6.578468095,2.776081425,-15.89312977,8.460559796,23.15
02:21.6,-2.436499223,6.109204569,6.524199524,3.936386768,-10.49363868,4.229007634,23.14333333
02:21.6,-2.564988045,6.090050956,6.639919271,4.478371501,-9.536895674,3.96692112,23.13666667
02:21.7,-2.589728129,6.237693392,6.83544574,3.636132316,-8.435114504,1.625954198,23.12333333
02:21.7,-8.207323291,6.850609017,8.517571923,-12.78880407,-35.40966921,-82.60814249,23.11666667
02:21.8,-6.751648682,6.722120194,9.07542091,-26.51399491,-52.97455471,-68.25954198,23.11
02:21.8,-5.794766085,6.37017255,9.286908723,-30.59796438,-44.13740458,-72.11704835,23.11
02:21.8,0.474849996,5.61520096,7.57605212,-18.4351145,-21.09923664,25.63104326,23.12333333
02:21.9,-0.940921252,5.78758348,7.107586662,-7.13740458,-13.19338422,23.32061069,23.13666667
02:21.9,-1.530692928,5.899312891,6.795542379,-1.06870229,-27.94656489,33.1653944,23.14333333
02:22.0,-1.850717883,5.781198942,6.918444731,4.132315522,-27.49363868,22.63613232,23.13666667
02:22.0,-1.825179732,5.782795076,6.935204142,7.926208651,-20.69211196,10.18320611,23.13666667
02:22.1,-1.994369983,5.960764067,7.115567334,6.994910941,-12.91094148,5.58778626,23.14333333
02:22.1,-1.943293681,6.200184233,7.208941199,4.880407125,-6.043256997,4.44783715,23.13666667
02:22.2,-1.869073429,6.225722384,7.266402039,2.119592875,0.272264631,7.623409669,23.12333333
02:22.2,-1.631249398,6.347028601,7.302315063,-0.356234097,15.91348601,6.608142494,23.12333333
02:22.3,-1.406992509,6.17783835,7.444371029,-7.918575064,43.2264631,0.704834606,23.13666667
02:22.3,-1.853112085,6.252058602,7.198566325,-11.67684478,51.87022901,-0.569974555,23.14333333
02:22.4,-2.455652836,6.046157259,7.032568343,-13.34351145,39.46310433,1.211195929,23.13666667
02:22.4,-3.09171241,5.875370874,6.754840951,-9.536895674,12.49872774,6.106870229,23.13
02:22.4,-3.017492159,5.538586507,6.766013892,-8.603053435,5.979643766,4.580152672,23.13
02:22.5,-3.185884342,5.290387602,6.750052547,-7.951653944,4.185750636,3.595419847,23.13
02:22.5,-3.420516105,5.246493905,6.913656327,-7.417302799,1.628498728,0.562340967,23.12333333
02:22.6,-3.654349801,5.416482222,7.243258089,-9.608142494,-1.72264631,-5.315521628,23.11666667
02:22.6,-3.660734338,5.548163314,7.327055147,-13.87277354,-3.076335878,-15.32824427,23.12333333
02:22.7,-3.412535433,5.462770121,7.165047502,-18.35877863,-4.68956743,-23.86005089,23.13666667
02:22.7,-3.006319218,5.065332646,6.87854137,-19.41475827,-2.376590331,-29.31552163,23.15
02:22.8,-2.856282581,4.630386011,6.760427421,-15.86768448,1.284987277,-28.5394402,23.15
02:22.8,-3.248931653,4.29759198,6.773994564,-6.977099237,1.038167939,-27.40966921,23.15
02:22.8,-3.663926607,4.249707947,6.833051538,5.165394402,-4.437659033,-27.956743,23.15
02:22.9,-3.932077193,4.417302063,7.015010864,16.6692112,-12.4351145,-32.07124682,23.15
02:22.9,-3.952826941,4.864219706,7.257623299,23.95165394,-18.78625954,-37.56743003,23.14333333
02:23.0,-3.850674337,5.190629199,7.436390356,25.78371501,-25.6259542,-42.24936387,23.13666667
02:23.0,-3.6056677,5.37418466,7.463524642,23.7735369,-30.79898219,-44.42239186,23.13666667
02:23.1,-3.372632072,5.410097685,7.405265735,19.02035623,-31.45292621,-44.29262087,23.14333333
02:23.1,-3.302402157,5.426857096,7.209739266,13.55725191,-28.12468193,-43.37659033,23.15
02:23.1,-3.326344173,5.471548861,7.007030192,8.524173028,-23.1653944,-41.49618321,23.15
02:23.2,-3.251325854,5.520230961,6.796340446,5.109414758,-17.28498728,-38.3307888,23.14333333
02:23.2,-3.165134595,5.501875415,6.777186833,4.648854962,-11.9821883,-32.00254453,23.13666667
02:23.3,-3.252123922,5.335877433,6.857791622,6.643765903,-7.498727735,-25.70229008,23.13
02:23.3,-3.455631063,5.070121049,6.991866915,9.910941476,-6.254452926,-21.46310433,23.13666667
02:23.4,-3.811569043,4.808355001,7.073269771,12.27226463,-7.760814249,-21.53689567,23.14333333
02:23.4,-4.046200806,4.66789517,7.110778931,13.27480916,-11.00508906,-24.13486005,23.14333333
02:23.5,-4.149949544,4.548983154,7.093221452,13.13231552,-13.65648855,-27.30025445,23.13666667
02:23.5,-4.064556352,4.374206433,7.098807922,13.38931298,-14.62340967,-28.52926209,23.13666667
02:23.5,-3.996720638,4.22576593,7.051721956,14.97201018,-13.28753181,-28.32315522,23.14333333
02:23.6,-4.106055847,4.061364083,7.036558679,18.95419847,-11.95928753,-27.83206107,23.14333333
02:23.6,-4.371014164,4.058171814,7.025385738,23.60559796,-13.10687023,-29.81679389,23.13666667
02:23.7,-4.635972481,4.196237443,7.140307418,26.53180662,-17.4351145,-33.09414758,23.13
02:23.7,-4.689442985,4.44124408,7.188191451,25.5826972,-22.32315522,-36.93129771,23.13666667
02:23.8,-4.5186566,4.537012146,7.176220443,21.7735369,-21.13740458,-37.76590331,23.14333333
02:23.8,-4.493916516,4.378196769,6.959944226,18.03816794,-13.53180662,-37.03307888,23.15
02:23.9,-4.629587944,4.078123494,6.722918262,18.7480916,-5.684478372,-35.98473282,23.15
02:23.9,-5.008669873,3.971980554,6.595227507,23.61577608,-3.450381679,-38.21119593,23.14333333
02:23.9,-5.268839787,4.062960217,6.492276835,29.7480916,-6.944020356,-42.78880407,23.13666667
02:24.0,-5.35981945,4.319937862,6.37017255,33.2519084,-11.90330789,-46.70483461,23.12333333
02:24.0,-5.307147013,4.588886515,6.152300199,33.49618321,-13.02798982,-47.68956743,23.11666667
02:24.1,-5.289589535,4.762865169,5.987898352,33.0610687,-12.76081425,-45.45292621,23.12333333
02:24.1,-5.339069702,4.876988782,6.02301331,32.53435115,-11.84732824,-42.06870229,23.13666667
02:24.2,-5.355031047,4.862623572,6.171453813,32.70229008,-11.68193384,-37.18829517,23.15
02:24.2,-5.242503569,4.786807186,6.303932971,31.19083969,-6.419847328,-33.18066158,23.15
02:24.3,-5.189831132,4.598463322,6.245674064,28.87022901,-1.358778626,-31.08396947,23.15
02:24.3,-5.05256357,4.288015173,6.10042583,25.83969466,2.162849873,-30.01272265,23.15666667
02:24.3,-5.092466931,4.036623999,5.971937008,24.4173028,2.066157761,-27.64631043,23.16333333
02:24.4,-5.362213652,4.031037528,5.974331209,23.68193384,-0.819338422,-22.72519084,23.17
02:24.4,-5.735709111,4.342283744,5.974331209,23.90839695,-2.190839695,-17.7735369,23.17
02:24.5,-6.106810368,4.760470968,5.97113894,22.54452926,-4.636132316,-15.10687023,23.16333333
02:24.5,-6.083666418,4.915296008,5.804342891,20.60814249,-4.613231552,-14.956743,23.15666667
02:24.5,-6.08047415,4.82591248,5.560932389,17.90839695,-6.717557252,-16.58778626,23.15
02:24.6,-5.851428857,4.609636263,5.482721802,15.75063613,-9.96692112,-18.07633588,23.15
02:24.6,-5.662286926,4.584896179,5.506663818,14.0178117,-11.40966921,-18.04834606,23.15
02:24.6,-5.58647054,4.752490295,5.643133313,13.06361323,-11.96692112,-15.49109415,23.15
02:24.7,-5.627171969,5.034208024,5.608816423,13.37150127,-11.45038168,-11.77608142,23.15666667
02:24.7,-5.839457849,5.330290963,5.682238607,14.33842239,-10.27989822,-8.989821883,23.16333333
02:24.7,-5.975927344,5.661488859,5.671065666,15.72773537,-9.394402036,-8.229007634,23.17
02:24.8,-6.081272217,5.853024992,5.625575834,16.96183206,-10.41475827,-9.267175573,23.16333333
02:24.8,-5.978321545,5.849034656,5.443616508,18.84478372,-14.70483461,-10.93384224,23.15666667
02:24.8,-5.777208606,5.641537179,5.416482222,20.8524173,-19.14503817,-12.72773537,23.15
02:24.9,-5.463568188,5.367800122,5.53778844,22.43256997,-20.51908397,-13.91094148,23.15
02:24.9,-5.147533569,5.047775167,5.738103312,22.48091603,-19.42239186,-14.30788804,23.15
02:24.9,-4.78281685,4.617616935,5.851428857,20.70229008,-17.36641221,-13.72010178,23.15
02:25.0,-4.534617944,4.244919543,5.97991768,17.25699746,-14.93129771,-12.54452926,23.15666667
02:25.0,-4.440446012,4.051787276,6.0086481,13.18575064,-11.4351145,-10.70992366,23.16333333
02:25.0,-4.458801558,4.206612317,6.106810368,9.353689567,-7.094147583,-8.297709924,23.17
02:25.1,-4.64794349,4.325524333,6.173848014,7.24173028,-2.918575064,-5.160305344,23.16333333
02:25.1,-4.947218697,4.601655591,6.42204692,5.806615776,-0.969465649,-3.371501272,23.15666667
02:25.1,-5.383761466,4.732538615,6.584054565,4.193384224,-2.501272265,-4.956743003,23.15
02:25.2,-5.619989364,5.136360628,6.65747675,0.776081425,-6.139949109,-9.900763359,23.15
02:25.2,-5.547365247,5.440424239,6.362191878,-2.687022901,-4.93129771,-12.89312977,23.15
02:25.2,-5.769227934,6.297548433,6.374162887,-4.076335878,-2.264631043,-6.854961832,23.15666667
02:25.3,-6.210559106,6.857791622,6.276798686,-4.972010178,2.819338422,1.040712468,23.16333333
02:25.3,-6.519411121,7.078856242,6.138733057,-7.022900763,1.318066158,4.763358779,23.17
02:25.3,-6.027801713,6.276798686,5.472346928,-13.27735369,1.72519084,-1.078880407,23.16333333
02:25.4,-5.094861133,5.246493905,4.936843823,-20.81170483,2.501272265,-3.422391858,23.15666667
02:25.4,-4.758874833,4.52424307,4.784412984,-29.86768448,8.384223919,1.631043257,23.15
02:25.4,-4.940036092,4.48992618,4.897738529,-39.49109415,16.94910941,11.49872774,23.15
02:25.5,-5.277618526,4.845066093,4.950410966,-49.2519084,23.96183206,20.42239186,23.15
02:25.5,-5.349444576,5.058948108,5.01824668,-56.98982188,29.08396947,27.46564885,23.15
02:25.5,-5.352636845,4.964776176,5.031813822,-62.1653944,33.52926209,33.39185751,23.15666667
02:25.6,-5.544971045,4.711788867,5.035006091,-64.55470738,36.42748092,38.09669211,23.16333333
02:25.6,-5.599239616,4.460397693,4.996698865,-65.44020356,37.04580153,41.09669211,23.17
02:25.6,-5.625575834,4.278438367,4.930459285,-66.10941476,36.36895674,44.24936387,23.16333333
02:25.7,-5.55774012,4.181872233,5.072515251,-67.70992366,36.90839695,49.05089059,23.15666667
02:25.7,-5.646325582,4.218583325,5.131572225,-71.23918575,41.48091603,54.93129771,23.15
02:25.7,-5.789977681,4.243323409,5.266445585,-74.46564885,45.45547074,61.23155216,23.15666667
02:25.8,-6.120377511,4.618415002,5.330290963,-77.4605598,45.99236641,66.72264631,23.16333333
02:25.8,-6.212155241,5.048573234,5.300762476,-80.98473282,44.30025445,70.90330789,23.17
02:25.8,-6.257645072,5.853024992,5.260859115,-83.17302799,42.06361323,78.90839695,23.17
02:25.9,-6.29276003,6.694187842,5.276022392,-86.32061069,48.53435115,89.28244275,23.17
02:25.9,-6.3933165,7.164249434,5.211378947,-90.54452926,61.84732824,97.50381679,23.17
02:25.9,-6.453171541,6.944780949,4.892950126,-97.4351145,71.3740458,99.36641221,23.17
02:26.0,-6.294356165,6.298346501,4.464388029,-102.3180662,70.5216285,96.63358779,23.17
02:26.0,-6.21534751,6.047753394,4.420494332,-104.173028,63.64122137,97.30534351,23.17
02:26.0,-6.200184233,6.018224906,4.58170391,-105.2951654,61.97201018,98.52926209,23.17
02:26.1,-6.070099276,5.734911043,4.635174414,-107.0534351,63.41475827,99.3307888,23.17
02:26.1,-5.871380538,4.996698865,4.568136768,-107.5852417,63.68193384,97.19847328,23.17
02:26.2,-5.596047347,4.185064502,4.691039119,-105.2315522,61.71501272,93.48091603,23.17
02:26.2,-5.448404911,3.626417448,4.986323991,-99.9821883,59.76844784,88.45292621,23.17
02:26.2,-5.363809786,3.378218542,5.263253316,-92.87022901,55.6870229,82.65903308,23.16333333
02:26.3,-5.193821468,3.306392493,5.446808777,-84.54961832,52.6259542,76.96437659,23.15666667
02:26.3,-5.05256357,3.378218542,5.669469531,-76.47328244,52.38422392,73.71246819,23.15
02:26.3,-5.291185669,3.685474422,5.820304236,-70.01272265,55.32824427,70.75826972,23.15
02:26.4,-5.579287935,4.172295426,5.944802722,-66.6870229,58.18829517,67.61577608,23.15
02:26.4,-5.77880474,4.824316345,5.876967008,-66.60305344,63.12977099,63.71246819,23.15666667
02:26.4,-5.76443953,5.405309281,5.766035665,-66.77099237,69.43256997,64.04071247,23.16333333
02:26.5,-6.18661709,6.12915625,5.756458858,-66.63613232,73.00254453,69.69974555,23.17
02:26.5,-6.558516414,6.154694401,5.50905802,-67.29007634,69.82188295,74.14503817,23.16333333
02:26.5,-6.593631372,5.916870369,5.137956763,-69.54198473,60.83715013,75.02798982,23.15666667
02:26.6,-6.564900952,5.547365247,4.606443994,-71.55216285,49.27735369,70.81933842,23.15
02:26.6,-6.635130868,5.778006673,4.466782231,-71.29262087,37.76590331,68.27480916,23.15
02:26.6,-6.836243807,6.315105912,4.501897188,-71.39440204,33.29262087,66.5216285,23.15
02:26.7,-6.497863306,6.592833305,4.458003491,-74.80916031,39.10941476,68.89821883,23.15
02:26.7,-6.184222888,6.509834314,4.285620972,-79.84987277,49.00254453,74.3129771,23.15666667
02:26.7,-5.957571798,6.142723393,4.130795931,-84.65648855,57.3562341,81.86005089,23.16333333
02:26.8,-5.819506169,5.669469531,3.966394084,-87.53435115,64.22900763,87.19592875,23.17
02:26.8,-5.755660791,5.346252307,3.790819295,-90.45801527,70.79898219,92.08905852,23.17
02:26.9,-5.785189278,5.190629199,3.624821313,-92.98727735,75.70483461,97,23.17
02:26.9,-5.912081966,5.288791467,3.547408793,-96.64885496,79.88804071,104.9745547,23.17
02:26.9,-6.133944653,5.588066675,3.575341146,-102.8651399,87.83715013,112.7557252,23.17
02:27.0,-6.400499105,5.813919698,3.485957617,-112,97.39949109,118.0025445,23.17
02:27.0,-6.656678682,5.885745748,3.371035938,-120.3486005,100.9440204,120.3994911,23.17
02:27.0,-6.779581034,5.862601799,3.279258207,-125.4885496,99.09669211,121.0025445,23.17
02:27.1,-6.722918262,5.929639445,3.417323836,-126.8040712,93.35368957,121.9592875,23.17
02:27.1,-6.709351119,6.077281881,3.631205851,-124.7073791,87.86768448,122.0050891,23.17666667
02:27.1,-6.625554061,6.365384147,4.046200806,-119.6692112,82.77099237,122.7582697,23.18333333
02:27.2,-6.404489441,6.524997591,4.381389038,-113.0483461,85.07379135,122.6208651,23.19
02:27.2,-6.228116585,6.825868933,4.833095085,-105.1552163,95.82697201,124.043257,23.18333333
02:27.2,-6.35022087,6.785167505,5.120399284,-97.77862595,112.4122137,118.437659,23.17666667
02:27.3,-6.599217843,6.267221879,5.126783822,-88.956743,117.3002545,106.2137405,23.17
02:27.3,-6.695783976,5.296772139,4.935247689,-78.25699746,102.7684478,87.2519084,23.17
02:27.3,-6.444392802,4.440446012,4.896142395,-65.80916031,76.18066158,69.30788804,23.17
02:27.4,-5.983908016,4.095680973,5.119601217,-55.26717557,53.70229008,57.66412214,23.17
02:27.4,-5.596845414,4.10525778,5.39413634,-49.11704835,46.25445293,51.6437659,23.17666667
02:27.4,-5.319118022,4.103661646,5.481125667,-45.70483461,48.57760814,48.60559796,23.18333333
02:27.5,-5.279214661,3.952826941,5.540980709,-42.17811705,53.58015267,45.21374046,23.19
02:27.5,-5.374982727,3.737348792,5.475539197,-36.59541985,55.57760814,38.70737913,23.18333333
02:27.5,-5.612008691,3.788425094,5.424462895,-28.4173028,52.27480916,32.95419847,23.17666667
02:27.6,-6.004657764,4.28322677,5.485116003,-19.0178117,47.00254453,27.63358779,23.17
02:27.6,-6.345432467,4.968766512,5.719747766,-11.8778626,41.11195929,22.40203562,23.17
02:27.6,-6.498661373,5.481125667,5.783593144,-8.75826972,34.31806616,16.76335878,23.17
02:27.7,-6.480305827,5.644729447,5.64393138,-10.34351145,28.61832061,12.67938931,23.18333333
02:27.7,-6.432421794,5.576095667,5.414886088,-14.55725191,24.54452926,12.05089059,23.19666667
