Time,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Ambient Temp
09:57.5,-2.616862415,9.471461768,1.853112085,-3.038167939,0.564885496,-1.847328244,23.49
09:57.6,-2.99993468,8.597578162,1.556231079,-13.70992366,16.16793893,-0.442748092,23.49
09:57.7,-2.892195605,8.429984045,1.644816541,-4.847328244,18.94656489,17.66412214,23.45
09:57.9,-2.226607544,9.425971936,1.936909143,-3.580152672,33.54961832,18.91603053,23.45
09:58.0,-1.886630908,9.234435803,2.468421912,-3.900763359,17.44274809,8.694656489,23.49
09:58.2,-2.047042419,8.767566479,2.516305945,-5.923664122,2.366412214,13.06870229,23.45
09:58.4,-1.88902511,8.980650427,2.274491577,-1.244274809,-2.694656489,5.954198473,23.43
09:58.6,-1.493981836,9.18655177,2.348711829,-3.870229008,-9.984732824,-4.030534351,23.45
09:58.8,-1.527500659,9.31583866,2.305616199,-3.839694656,-0.106870229,-4.427480916,23.45
09:59.0,-1.34075293,9.761160168,2.020706201,-7.839694656,-10.83969466,-2.595419847,23.45
09:59.3,-1.441309399,8.963891016,2.183511914,6.015267176,-32.45038168,-7.396946565,23.51
09:59.4,-2.063801831,8.877699756,1.158793604,14.40458015,-28.88549618,-10.1221374,23.51
09:59.5,-1.675941162,9.545682019,0.227449158,27.49618321,-13.14503817,-5.183206107,23.51
09:59.6,-2.882618799,10.50096848,0.866701001,-7.79389313,-28.3740458,-15.63358779,23.51
09:59.7,-2.066196033,9.306261853,0.538695374,-28.29007634,-14.29770992,-8.610687023,23.51
09:59.9,-1.908178723,9.196128577,1.022324109,-32.59541985,-9.175572519,-10.96183206,23.49
10:00.0,-2.00394679,8.920795386,2.60967981,-12.07633588,-6.236641221,-1.328244275,23.51
10:00.1,-2.039859814,8.626308582,3.332728711,11.54961832,-7.106870229,10.54198473,23.51
10:00.2,-1.405396375,8.008604553,3.277662073,-0.419847328,4.27480916,-1.557251908,23.53
10:00.3,-0.940921252,7.501033801,2.688688464,10.80152672,-3.786259542,-12.26717557,23.53
10:00.5,-2.923320227,8.925583789,3.119644763,23.08396947,12.73282443,9.152671756,23.49
10:00.6,-2.130839478,9.447519751,2.992752075,15.83206107,10.45801527,1.954198473,23.51
10:00.7,-3.430890979,9.442731348,1.958456958,7.885496183,13.17557252,-3.679389313,23.51
10:00.8,-1.783680237,9.165003955,1.599326709,7.419847328,-21.22137405,1.664122137,23.53
10:00.9,-3.203441821,9.284714038,1.582567297,3.801526718,-24.38931298,-0.450381679,23.49
10:01.1,-2.159569897,9.282319836,1.335964526,6.450381679,-6.045801527,1.374045802,23.51
10:01.2,-2.748543506,10.2423947,1.101332764,-9.419847328,0.244274809,-0.778625954,23.53
10:01.3,-2.102109058,9.617508069,0.948103857,-24.40458015,7.511450382,-5.236641221,23.53
10:01.4,-2.331952417,9.083601099,0.660799658,-8.541984733,13.97709924,16.10687023,23.53
10:01.5,-2.205059729,8.863334546,1.247379065,11.38167939,2.41221374,38.87022901,23.53
10:01.7,-1.68791217,9.062053284,1.596932507,3.770992366,4.908396947,34.07633588,23.53
10:01.8,-1.314416711,10.2423947,1.714248389,-13.02290076,23.28244275,13.21374046,23.55
10:01.9,-0.766144531,8.899247571,2.40856687,-19.44274809,14.33587786,-9.977099237,23.53
10:02.0,-0.342370837,8.489839087,2.46602771,-17.03816794,15.19083969,-3.671755725,23.55
10:02.1,-1.187524023,9.119514124,2.506729138,-3.65648855,9.381679389,-3.213740458,23.55
10:02.3,-1.060631335,8.956708411,2.973598462,12.11450382,-7.427480916,-4.244274809,23.53
10:02.4,-1.668758557,9.737218152,2.504334937,3.618320611,-21.25954198,-5.816793893,23.53
10:02.5,-1.137245789,9.323021265,1.247379065,-8.015267176,8.374045802,-17.29770992,23.55
10:02.6,-1.78846864,9.380482104,1.508347046,-1.374045802,-2.076335878,-7.595419847,23.53
10:02.7,-2.334346619,10.06761798,2.370259644,-6.801526718,-2.65648855,-6.458015267,23.53
10:02.9,-2.011129395,9.342174878,2.102109058,-0.488549618,0.618320611,-7.480916031,23.55
10:03.0,-1.434126794,8.966285217,1.561019482,-2.870229008,-2.190839695,-0.557251908,23.55
10:03.1,-2.140416284,9.418789331,1.848323682,0.603053435,-2.534351145,4.442748092,23.53
10:03.2,-2.274491577,9.148244543,2.027888806,-1.167938931,-2.603053435,1.114503817,23.53
10:03.3,-2.006340991,8.973467822,2.030283008,0.954198473,-9.961832061,-0.435114504,23.53
10:03.5,-1.537077466,9.516951599,1.233013855,1.335877863,-0.916030534,7.114503817,23.55
10:03.6,-2.109291663,8.066065393,2.047042419,-7.152671756,-7.839694656,-2.114503817,23.55
10:03.7,-1.414973181,9.746794958,2.130839478,-1.335877863,-16.58015267,1.595419847,23.55
10:03.8,-2.056619226,8.997409839,2.214636536,9.061068702,0.740458015,-2.519083969,23.55
10:03.9,-0.991199487,9.955090503,2.49475813,-1.419847328,19.95419847,9.267175573,23.55
10:04.1,-2.145204687,9.840168823,3.019088293,-12.34351145,49.38931298,15.71755725,23.55
10:04.2,-2.341529224,8.542511523,2.49475813,-26.96183206,15.44274809,-7.893129771,23.53
10:04.3,-2.075772839,8.367734802,1.192312427,-22.11450382,-18.83206107,-11.74045802,23.57
10:04.4,-1.8746599,8.894459167,1.434126794,1.702290076,-1.740458015,-5.396946565,23.59
10:04.5,-1.058237134,8.655039001,1.94648595,16.40458015,-21.19083969,-8.091603053,23.57
10:04.7,-1.314416711,8.801085303,2.731784094,19.30534351,11.41984733,13.78625954,23.57
10:04.8,-1.496376038,9.483432776,2.616862415,12.87022901,-13.44274809,17.47328244,23.53
10:04.9,-2.102109058,9.416395129,2.27927998,5.106870229,-13.38931298,11.45038168,23.55
10:05.0,-1.798045447,9.279925635,1.838746875,-0.534351145,-1.114503817,-8.488549618,23.51
10:05.1,-1.024718311,9.402029919,1.833958472,-4.404580153,-7.41221374,-14.78625954,23.55
10:05.3,-1.055842932,9.246406812,1.994369983,-0.152671756,2.190839695,-0.870229008,23.57
10:05.4,-1.604115112,9.20091698,1.891419312,0.717557252,7.267175573,4.969465649,23.59
10:05.5,-1.572990491,9.184157568,1.896207715,-0.961832061,4.755725191,4.702290076,23.57
10:05.6,-1.821987463,9.148244543,1.692700574,-1.122137405,8.717557252,-0.389312977,23.57
10:05.7,-1.32638772,9.404424121,1.821987463,-1.671755725,-1.809160305,-0.198473282,23.57
10:05.9,-1.726219397,9.083601099,1.707065784,-0.633587786,-5.702290076,-2.541984733,23.55
10:06.0,-1.855506287,9.07163009,1.75973822,3.106870229,-17.48091603,-7.244274809,23.55
10:06.1,-1.675941162,8.588001355,1.740584607,4.977099237,-24.30534351,-15.87022901,23.55
10:06.2,-1.912967126,9.923965881,1.632845532,6.763358779,-40.53435115,-18.70229008,23.59
10:06.3,-3.062183923,10.48899747,2.655169641,1.938931298,5.312977099,7.832061069,23.57
10:06.5,-2.059013428,9.181763367,1.201889233,-12.40458015,-3.213740458,-25.28244275,23.57
10:06.6,-1.278503687,9.107543115,1.699883179,9.709923664,-28.3740458,5.503816794,23.57
10:06.7,-1.934514941,9.004592444,1.699883179,2.061068702,-19.66412214,3.755725191,23.55
10:06.8,-2.142810486,10.40998882,1.036689319,-25.67938931,46.64885496,-8.251908397,23.57
10:06.9,-2.497152332,8.597578162,1.783680237,-10.36641221,-12.30534351,-6.618320611,23.57
10:07.1,-2.257732166,8.578424548,1.467645618,-2.282442748,12.14503817,20.60305344,23.57
10:07.2,-3.538630054,9.184157568,3.473986609,-5,42.03816794,12.65648855,23.57
10:07.3,-2.518700146,9.002198242,1.800439648,1.885496183,-20.3129771,2.625954198,23.59
10:07.4,-2.420537878,8.899247571,1.927332336,1.511450382,-7.79389313,1.061068702,23.57
10:07.5,-2.300827795,9.009380847,1.91775553,1.816793893,-6.022900763,0.007633588,23.59
10:07.7,-2.317587207,9.066841687,1.881842505,3.091603053,-5.633587786,1.595419847,23.57
10:07.8,-2.27927998,9.224858997,1.738190405,0.267175573,-5.320610687,0.65648855,23.57
10:07.9,-2.018312,9.023746057,1.661575952,-1.290076336,-0.877862595,0.129770992,23.59
10:08.0,-2.202665527,9.203311182,1.881842505,-1.809160305,0.923664122,0.839694656,23.59
10:08.1,-2.176329309,9.026140259,1.764526624,-1.908396947,3.389312977,0.694656489,23.57
10:08.3,-2.291250989,9.119514124,1.821987463,-1.610687023,1.160305344,0.328244275,23.61
10:08.4,-2.252943762,9.203311182,1.697488977,-0.633587786,1,1.633587786,23.59
10:08.5,-2.133233679,9.21528219,1.604115112,-0.801526718,-2.190839695,0.297709924,23.61
10:08.6,-2.154781494,9.27274303,1.841141077,-0.961832061,-3.198473282,0.572519084,23.59
10:08.7,-2.260126367,9.181763367,1.723825195,-1.114503817,-3.419847328,1.679389313,23.59
10:08.9,-2.166752502,9.20091698,1.714248389,-3.893129771,-2.503816794,0.572519084,23.59
10:09.0,-2.207453931,9.102754712,1.821987463,-1.335877863,-0.038167939,1.58778626,23.59
10:09.1,-2.159569897,9.109937317,1.833958472,-1.022900763,-1.511450382,0.511450382,23.61
10:09.2,-2.231395947,9.332598071,1.833958472,-2.229007634,-1.20610687,-0.076335878,23.61
10:09.3,-2.126051074,9.05726488,1.850717883,-2.175572519,-0.20610687,0.832061069,23.59
10:09.5,-2.063801831,9.095572107,1.867477295,-2.496183206,-0.290076336,0.717557252,23.63
10:09.6,-2.255337964,9.20091698,1.982398975,-2.503816794,-1.854961832,0.419847328,23.61
10:09.7,-2.032677209,9.102754712,1.987187378,-1.450381679,-2.320610687,0.748091603,23.61
10:09.8,-2.159569897,8.911218579,1.848323682,-2.419847328,-0.305343511,-0.244274809,23.61
10:09.9,-2.252943762,9.090783704,1.877054102,-3.114503817,2.763358779,0.641221374,23.61
10:10.1,-2.070984436,9.138667737,1.84592948,-1.534351145,0.801526718,1.778625954,23.59
10:10.2,-2.288856787,9.136273535,1.881842505,-2.045801527,-0.625954198,2.229007634,23.59
10:10.3,-2.367865442,9.167398157,2.061407629,-0.877862595,-2.351145038,0.442748092,23.61
10:10.4,-2.001552588,9.150638745,1.900996118,1.93129771,-3.022900763,0.229007634,23.63
10:10.5,-2.240972754,9.150638745,2.008735193,1.511450382,-4.549618321,0.312977099,23.59
10:10.7,-2.231395947,9.102754712,1.776497632,1.053435115,-3.503816794,0.213740458,23.63
10:10.8,-1.958456958,9.131485132,2.118868469,-2.076335878,0.442748092,0.053435115,23.59
10:10.9,-2.288856787,9.181763367,1.862688892,-1.427480916,-1.106870229,0.72519084,23.59
10:11.0,-1.987187378,9.047688074,2.049436621,-0.679389313,-3.603053435,0.778625954,23.61
10:11.1,-1.994369983,9.205705383,2.059013428,-1.748091603,12.98473282,1.06870229,23.61
10:11.3,-2.070984436,9.303867651,1.496376038,3.122137405,10.16793893,8.938931298,23.61
10:11.4,-1.965639563,8.904035974,1.453280408,11.5648855,-20.61068702,2.312977099,23.61
10:11.5,-0.64882865,9.97903252,0.830787976,4.175572519,12.54198473,7.610687023,23.63
10:11.6,-2.456450903,9.267954626,1.671152759,2.297709924,-2.27480916,19.41984733,23.63
10:11.7,-2.020706201,9.227253198,1.508347046,0.93129771,18.58015267,12.69465649,23.61
10:11.9,-1.209071838,9.842563025,0.869095203,-10.16030534,6.076335878,4.312977099,23.61
10:12.0,-0.840364783,9.153032947,1.414973181,1.717557252,-16.00763359,6.633587786,23.63
10:12.1,-1.379060156,9.303867651,1.549048474,-4.572519084,14.72519084,1.190839695,23.63
10:12.2,-1.352723938,9.516951599,1.395819568,-2.801526718,7.534351145,0.450381679,23.63
10:12.4,-1.601720911,9.15782135,1.474828223,-2.58778626,-5.908396947,0.404580153,23.59
10:12.5,-1.438915198,9.406818323,1.395819568,2.213740458,-10.77099237,-1.351145038,23.61
10:12.6,-1.568202087,9.27274303,1.539471667,6.152671756,-17.10687023,-1.450381679,23.59
10:12.7,-2.035071411,9.473855969,1.307234106,11.03816794,-19.29007634,-5.847328244,23.59
10:12.8,-1.328781921,9.528922607,0.849941589,10.15267176,-41.45801527,-2.732824427,23.63
10:13.0,-1.663970154,9.567229834,0.833182178,11.38167939,-26.77099237,5.625954198,23.61
10:13.1,-1.094150159,9.83538042,0.845153186,8.030534351,-41.44274809,3.908396947,23.61
10:13.2,-1.209071838,9.758765967,0.998382092,-1.58778626,-40.92366412,2.06870229,23.61
10:13.3,-0.737414111,9.789890588,0.730231506,-12.83206107,-25.19847328,-1.702290076,23.61
10:13.4,-0.758961926,9.593566052,0.742202515,-11.63358779,-19,-10.29007634,23.63
10:13.5,-0.328005627,9.421183533,0.687135876,-5.488549618,-2.870229008,-5.572519084,23.63
10:13.7,-0.524330164,9.574412439,1.16837041,3.251908397,2.786259542,3.755725191,23.61
10:13.8,-0.418985291,9.761160168,1.113303772,-1.122137405,8.603053435,9.564885496,23.65
10:14.0,-0.842758984,9.765948572,1.635239734,-21.12977099,42.49618321,-8.900763359,23.61
10:14.1,-0.330399829,9.627084875,1.855506287,-25.49618321,37.96183206,-10.51908397,23.63
10:14.3,-1.379060156,8.621520178,1.707065784,-15.87022901,51.67175573,2.603053435,23.63
10:14.4,-1.233013855,9.332598071,1.98958158,-14.48091603,47.20610687,18.86259542,23.63
10:14.5,-2.006340991,9.023746057,1.675941162,-8.297709924,49.52671756,9.694656489,23.65
10:14.6,-1.879448303,9.066841687,1.699883179,7.099236641,32.69465649,18.08396947,23.65
10:14.8,-2.576160986,9.366116895,2.355894434,-6.870229008,28.58015267,-8.671755725,23.61
10:15.0,-2.066196033,9.236830005,1.70227738,-5.801526718,11.72519084,-12.67175573,23.65
10:15.2,-2.37983645,9.236830005,1.244984863,-13.90076336,16.80152672,-7.114503817,23.65
10:15.4,-2.219424939,9.064447485,1.429338391,0.297709924,2.480916031,4.93129771,23.63
10:15.5,-2.243366956,9.397241516,1.649604944,2.709923664,-6.053435115,2.893129771,23.63
10:15.6,-2.296039392,9.208099585,1.647210742,1.534351145,-5.549618321,3.190839695,23.65
10:15.9,-2.360682837,9.270348828,1.484405029,0.396946565,-10.66412214,-0.885496183,23.63
10:16.0,-2.025494604,9.351751685,1.628057129,1.633587786,-11.67175573,-1.534351145,23.65
10:16.2,-1.778891833,9.208099585,1.453280408,2.320610687,-16.92366412,3.824427481,23.65
10:16.3,-1.704671582,9.25837782,1.575384692,4.519083969,-11.50381679,5.396946565,23.65
10:16.5,-1.94648595,9.334992273,1.719036792,2.213740458,-9.183206107,-0.480916031,23.65
10:16.8,-1.853112085,9.404424121,1.395819568,-0.809160305,-8.854961832,-2.488549618,23.65
10:17.0,-1.374271753,9.320627063,1.8746599,-1.351145038,-7.824427481,-6.618320611,23.63
10:17.1,-1.290474695,9.457096558,1.783680237,-3.770992366,-0.618320611,2.763358779,23.65
10:17.3,-1.7310078,9.234435803,1.936909143,0.572519084,-5.282442748,-2.534351145,23.65
10:17.5,-1.843535278,9.224858997,1.635239734,0.908396947,-7.396946565,-1.34351145,23.65
10:17.8,-1.630451331,9.349357483,1.651999146,-0.809160305,-1.610687023,0.854961832,23.65
10:18.0,-1.891419312,9.25837782,1.549048474,-3.473282443,3.732824427,-1.969465649,23.67
10:18.1,-2.128445276,9.234435803,1.81719906,-1.641221374,-0.480916031,-0.954198473,23.67
10:18.3,-1.98958158,9.306261853,1.663970154,-2.687022901,-2.442748092,-1.564885496,23.67
10:18.5,-1.924938135,9.141061938,1.577778894,-1.496183206,-0.229007634,-0.335877863,23.67
10:18.8,-1.958456958,9.579200842,1.474828223,-2.816793893,4.687022901,2.198473282,23.67
10:18.9,-1.78846864,9.342174878,1.905784521,1.65648855,-8.244274809,3.473282443,23.71
10:19.1,-2.001552588,9.153032947,1.762132422,-1.244274809,3.419847328,1.122137405,23.71
10:19.3,-1.738190405,9.339780676,1.757344019,-3.145038168,-0.106870229,0.732824427,23.67
10:19.6,-2.358288635,9.24401261,1.910572925,-3.091603053,-22.84732824,0.267175573,23.71
10:19.7,-1.606509314,9.07163009,1.333570325,-4.358778626,-14.01526718,-9.251908397,23.71
10:19.8,-0.861912598,9.05726488,2.015917798,2.534351145,9.709923664,4.114503817,23.67
10:20.0,-2.176329309,9.469067566,1.750161414,-2.030534351,27.83206107,4.122137405,23.71
10:20.1,-2.427720483,8.923189587,1.783680237,-2.916030534,3.244274809,2.870229008,23.67
10:20.2,-1.853112085,9.289502441,1.991975781,2.175572519,-2.572519084,5.045801527,23.73
10:20.3,-2.240972754,9.088389502,2.140416284,0.770992366,-8.251908397,7.381679389,23.71
10:20.5,-1.541865869,9.461884961,1.189918225,-7.938931298,-2.229007634,-11.65648855,23.73
10:20.6,-1.376665955,9.24401261,2.243366956,-3.183206107,-18.20610687,-4.755725191,23.75
10:20.7,-1.71664259,9.464279163,1.539471667,-6.358778626,23.24427481,6.328244275,23.71
10:20.9,-1.86029469,9.167398157,2.346317627,-4.091603053,8.152671756,4.633587786,23.71
10:21.0,-1.783680237,8.990227234,2.231395947,-1.885496183,-3.557251908,5.183206107,23.71
10:21.1,-2.114080066,9.102754712,2.231395947,-1.374045802,-4.335877863,2.595419847,23.71
10:21.3,-1.71664259,9.232041602,2.303221997,2.923664122,-20.86259542,0.251908397,23.67
10:21.4,-1.374271753,9.253589417,2.035071411,-0.320610687,-21.03816794,-7.061068702,23.71
10:21.5,-1.034295117,9.282319836,2.001552588,-4.022900763,-0.65648855,-4.709923664,23.73
10:21.7,-1.537077466,9.222464795,2.327164014,-5.106870229,8.908396947,-1.312977099,23.73
10:21.8,-1.640028137,9.040505469,2.193088721,-4.770992366,5.053435115,-0.213740458,23.71
10:21.9,-2.231395947,9.275137231,2.50912334,0.435114504,4.099236641,2.938931298,23.71
10:22.1,-1.707065784,9.023746057,2.025494604,-0.259541985,0.885496183,5.030534351,23.73
10:22.2,-1.446097803,9.119514124,2.231395947,-0.458015267,-2.244274809,2.335877863,23.71
10:22.3,-1.513135449,9.30147345,2.042254016,-0.488549618,-2.564885496,0.786259542,23.71
10:22.5,-1.582567297,9.248801013,2.29364519,-3.198473282,3.435114504,0.923664122,23.75
10:22.6,-1.477222424,9.064447485,2.250549561,-2.969465649,10.06870229,-1.34351145,23.75
10:22.7,-1.431732593,9.045293872,2.238578552,4.045801527,-7.320610687,12.35877863,23.73
