Time,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Ambient Temp
46:04.0,0.107739075,0.969651672,9.624690674,1.122137405,1.519083969,3.34351145,23.49
46:04.1,-0.260967981,0.936132849,9.514557397,1.083969466,2.664122137,-0.312977099,23.45
46:04.2,-0.232237561,1.098938562,9.710881934,-3.160305344,-1.251908397,0.122137405,23.49
46:04.4,-0.555454785,1.055842932,9.299079248,-2.740458015,-9.801526718,-1.671755725,23.45
46:04.5,0.05746084,0.794874951,9.574412439,-7.175572519,-8.809160305,0.664122137,23.49
46:04.6,-0.134075293,0.612915625,9.34456908,-4.839694656,-8.618320611,-5.297709924,23.51
46:04.8,0.646434448,0.730231506,9.722852942,-3.374045802,-1.41221374,0.72519084,23.49
46:04.9,1.003170496,0.732625708,9.378087903,4.396946565,16.61832061,4.854961832,23.49
46:05.0,-1.826775867,1.230619653,9.646238489,7.877862595,14.39694656,5.603053435,23.49
46:05.2,-0.596156213,1.151610999,9.449913953,-2.603053435,-1.022900763,1.786259542,23.49
46:05.3,-0.632069238,0.955286462,9.318232861,1.389312977,-3.374045802,-0.167938931,23.49
46:05.4,-0.636857642,1.144428394,9.595960254,-1.916030534,-1.450381679,-0.79389313,23.49
46:05.6,-0.299275208,1.094150159,9.464279163,-0.282442748,-2.664122137,-0.694656489,23.49
46:05.7,-0.646434448,1.149216797,9.282319836,-0.389312977,1.79389313,-0.763358779,23.49
46:05.8,-0.256179578,1.292868896,9.639055884,-0.687022901,-1.610687023,0.450381679,23.51
49:21.7,-0.682347473,1.170764612,9.449913953,-1.854961832,0.572519084,-0.458015267,23.49
49:21.8,-0.411802686,1.455674609,9.583989246,-0.335877863,-0.122137405,-0.526717557,23.51
49:22.0,-0.454898315,1.381454358,9.540893616,-0.442748092,0.282442748,0.534351145,23.49
49:22.1,-0.469263525,1.237802258,9.504980591,-0.435114504,0.290076336,3.954198473,23.49
49:22.2,-0.49081134,1.264138477,9.653421094,-0.465648855,-0.977099237,0.480916031,23.49
49:22.4,-0.517147559,1.31202251,9.337386475,-1.366412214,-1.015267176,-0.435114504,23.49
49:22.5,-0.761356128,1.201889233,9.469067566,-1.152671756,-1.641221374,-0.694656489,23.49
49:22.6,-0.486022937,1.300051501,9.483432776,-0.885496183,-2.190839695,0.061068702,23.51
49:22.8,-0.603338818,1.276109485,9.619902271,-1.282442748,-2.183206107,-0.519083969,23.53
49:22.9,-1.041477722,1.292868896,9.275137231,-0.450381679,-9.442748092,-3,23.51
49:23.0,-0.251391174,1.046266125,9.399635718,-1.061068702,-2.465648855,1.328244275,23.49
49:23.2,0.51954176,1.000776294,10.37647,-5.435114504,49.61832061,6.984732824,23.49
49:23.3,-1.323993518,0.869095203,8.520963708,-15.19847328,17.75572519,9.06870229,23.51
49:23.4,-2.444479895,1.24019646,9.84974563,9.190839695,-16.30534351,-3.480916031,23.53
49:23.6,-1.173158813,1.24019646,9.574412439,-11.83206107,6.900763359,0.190839695,23.51
49:23.7,-2.054225024,0.636857642,8.444349255,6.419847328,-14.04580153,-5.961832061,23.51
49:23.8,-0.684741675,1.08217915,9.081206897,8.832061069,-21.16793893,0.480916031,23.49
49:24.0,-0.787692346,1.508347046,9.624690674,4.145038168,-10.10687023,-1.511450382,23.51
49:24.1,-0.938527051,1.177947217,9.078812695,1.251908397,14.70992366,-1.511450382,23.51
49:24.2,-1.446097803,1.812410657,9.646238489,-5.854961832,-0.099236641,5.450381679,23.49
49:24.4,-1.561019482,1.522712256,9.311050256,0.007633588,0.824427481,-4.480916031,23.49
49:24.5,-1.661575952,1.580173096,9.239224207,-0.679389313,-6.122137405,-6.015267176,23.53
49:24.6,-1.467645618,1.185129822,9.414000928,-1.160305344,-2.312977099,-10.52671756,23.51
49:24.8,-3.579331482,0.646434448,9.095572107,-2.72519084,7.809160305,13.45038168,23.53
49:24.9,-2.92810863,1.584961499,9.279925635,-3.65648855,-6.854961832,-2.969465649,23.49
49:25.0,-2.169146704,0.931344446,9.234435803,-2.20610687,9.244274809,-3.687022901,23.49
49:25.2,-1.127668982,1.735796204,9.248801013,3.030534351,20.58015267,7.984732824,23.55
49:25.3,-2.231395947,1.364694946,9.097966309,-0.625954198,10.64885496,9.984732824,23.53
49:25.4,-2.712630481,1.541865869,9.050082275,1.122137405,5.488549618,-5.519083969,23.51
49:25.6,-1.764526624,1.520318054,9.121908325,0.076335878,-0.259541985,-9.717557252,23.53
49:25.7,-3.081337537,1.594538306,8.757989673,-2.984732824,0.213740458,-5.251908397,23.51
49:25.8,-2.513911743,1.060631335,9.069235889,0.427480916,-23.03816794,-12.83969466,23.53
49:26.0,-2.047042419,1.1540052,9.351751685,-6,-6.511450382,-3.740458015,23.55
49:26.1,-0.845153186,0.488417139,9.354145886,-3.473282443,-5.335877863,4.419847328,23.53
49:26.2,-1.570596289,1.223437048,9.260772021,-0.404580153,-9.687022901,-1.442748092,23.55
49:26.3,-1.391031165,1.031900916,9.31583866,-4.038167939,-14.06870229,-2.129770992,23.53
49:26.5,-0.205901343,0.746990918,9.73482395,1.717557252,40.93129771,-5.763358779,23.55
49:26.6,-0.347159241,0.888248816,9.385270508,-5.389312977,-31.96946565,11.28244275,23.53
49:26.7,-0.955286462,1.189918225,9.361328491,-3.732824427,-4.93129771,8.900763359,23.55
49:26.9,-1.740584607,1.395819568,9.193734375,0.480916031,1.396946565,-20.46564885,23.55
49:27.0,-1.460463013,1.314416711,9.493009583,2.648854962,-7.671755725,-16.59541985,23.55
49:27.1,-0.644040247,1.221042847,9.239224207,-3.213740458,-17.15267176,-6.847328244,23.53
49:27.3,0.141257898,0.993593689,9.378087903,-2.053435115,-7.038167939,10.30534351,23.57
49:27.4,-2.164358301,0.612915625,9.473855969,-4.358778626,-5.41221374,-1.099236641,23.53
49:27.5,6.121973645,2.00394679,9.696516724,14.29770992,-2.908396947,19.07633588,23.55
49:27.7,-1.709459985,1.027112512,8.949525806,-10.23664122,-4.969465649,41.42748092,23.55
49:27.8,-0.919373438,1.21146604,9.708487732,3.06870229,12.97709924,14.78625954,23.57
49:27.9,-1.187524023,1.031900916,8.583212952,-3.061068702,-0.679389313,23.09160305,23.55
49:28.1,-0.371101257,1.144428394,9.773131177,0.038167939,-5.41221374,0.709923664,23.55
49:28.2,-0.543483777,1.012747302,9.555258826,-2.847328244,4.648854962,2.916030534,23.57
49:28.3,-0.440533105,0.962469067,9.380482104,-1.786259542,0.641221374,1.595419847,23.57
49:28.4,-0.770932935,0.972045874,9.548076221,-3.335877863,9.694656489,6.847328244,23.59
49:28.5,-1.010353101,1.156399402,9.368511096,2.381679389,-5.045801527,0.923664122,23.55
49:28.7,-0.584185205,1.05344873,9.574412439,-0.076335878,-2.473282443,0.435114504,23.55
49:28.8,-0.742202515,1.206677637,9.514557397,-1,-0.091603053,0.358778626,23.57
49:28.9,-0.77811554,1.084573352,9.473855969,-0.20610687,-4.282442748,0.106870229,23.55
49:29.0,-0.866701001,1.09654436,9.500192188,1.740458015,-2.79389313,-0.93129771,23.55
49:29.1,-0.653617053,1.35511814,9.567229834,0.778625954,-5.198473282,-1.061068702,23.59
49:29.3,-0.59136781,1.237802258,9.775525378,-2.328244275,-0.687022901,1.419847328,23.57
49:29.4,-0.610521423,1.108515369,9.703699329,-4.870229008,-16.92366412,-2.458015267,23.55
49:29.5,-0.191536133,0.964863269,9.327809668,-5.007633588,6.022900763,0.045801527,23.57
49:29.6,-0.694318481,0.998382092,9.354145886,8.580152672,5.541984733,2.282442748,23.57
49:29.7,-0.354341846,1.438915198,9.69172832,0.641221374,-17.7480916,-1.854961832,23.57
49:29.9,0.452504114,1.065419739,9.277531433,5.885496183,-1.259541985,10.46564885,23.57
49:30.0,-0.11492168,0.945709656,9.121908325,6.404580153,-25.39694656,16.83969466,23.57
49:30.1,0.833182178,2.085349646,11.23119999,5.198473282,-120.0534351,32,23.57
49:30.2,3.50511123,2.760514514,10.22563529,44,3.534351145,-7.816793893,23.57
49:30.3,1.438915198,3.213018628,9.323021265,26.42748092,8.007633588,-24.4351145,23.59
49:30.5,1.482010828,3.117250562,7.936778503,48.64122137,41.47328244,-15.53435115,23.57
49:30.6,0.526724365,5.286397266,7.180210779,87.96946565,37.50381679,14.22137405,23.59
49:30.7,0.229843359,7.378929517,6.631938599,107.4351145,8.870229008,30.15267176,23.57
49:30.8,0.986411084,8.286331946,5.657498523,52.67175573,-0.709923664,32.95419847,23.57
49:30.9,0.67755907,7.632714893,5.781997009,7.06870229,33.52671756,-5.160305344,23.59
49:31.1,0.79248075,7.955932117,6.133944653,-31.21374046,15.90839695,-41.40458015,23.59
49:31.2,1.19710083,6.938396411,5.161898779,-34.77862595,-3.900763359,-26.89312977,23.59
49:31.3,0.380678064,5.765237598,5.0469771,-0.305343511,39.72519084,-6.702290076,23.59
49:31.4,-1.063025537,6.505045911,5.940014319,14.97709924,30.44274809,22.85496183,23.59
49:31.5,-1.453280408,7.359775903,6.708553052,-1.641221374,0.854961832,18.35877863,23.61
49:31.7,-1.441309399,6.995857251,6.239289526,-10.58778626,13.06870229,6.175572519,23.59
49:31.8,-1.292868896,7.560888843,6.076483813,-4.709923664,-5.282442748,4.923664122,23.57
49:31.9,-1.486799231,7.156268762,5.937620117,-1.778625954,-4.977099237,-1.13740458,23.59
49:32.0,-1.26892688,7.489062793,5.741295581,-9.229007634,3.595419847,-4.755725191,23.57
49:32.1,-1.098938562,7.424419348,5.908889697,0.442748092,1.786259542,-9.320610687,23.59
49:32.3,-0.866701001,7.151480359,6.284779358,1.038167939,-10.24427481,-8.801526718,23.59
49:32.4,-1.12527478,7.620743884,6.411672046,-7.198473282,-10.83206107,-7.030534351,23.59
49:32.5,-1.048660327,7.101202124,6.002263562,-9.519083969,8.65648855,-6.145038168,23.57
49:32.6,-1.637633936,6.622361792,5.837063647,2.450381679,19.49618321,-9.801526718,23.61
49:32.7,-2.185906116,7.671022119,6.358999609,4.129770992,-20.74045802,-8.519083969,23.61
49:32.9,-1.098938562,7.137115149,5.777208606,-7.450381679,-10.1221374,-7.603053435,23.59
49:33.0,-1.527500659,7.005434058,5.846640454,-8.801526718,18.08396947,-2.687022901,23.59
49:33.1,-2.288856787,7.24006582,6.210559106,2.908396947,14.15267176,8.488549618,23.55
49:33.2,-2.37983645,7.967903125,6.500257507,0.465648855,-17.96183206,4.450381679,23.57
49:33.3,-1.596932507,6.469132886,5.671863733,-4.72519084,14.64122137,10.71755725,23.61
49:33.5,-2.389413257,6.627150195,6.126762048,9.687022901,1.183206107,9.091603053,23.57
49:33.6,-1.905784521,7.220912207,6.497863306,4.687022901,-22.38167939,-0.86259542,23.59
49:33.7,-1.453280408,7.781155396,6.363788013,-11.47328244,-1.496183206,1.503816794,23.57
49:33.8,-1.34075293,6.880935571,5.983109949,-8.885496183,7.961832061,1.992366412,23.57
49:33.9,-1.496376038,7.309497668,6.294356165,-4.053435115,-8.251908397,-1.740458015,23.59
49:34.1,-1.120486377,6.79235011,5.95677373,-9.938931298,-3.748091603,-6.152671756,23.63
49:34.2,-1.616086121,6.830657336,6.239289526,5.267175573,3.404580153,1.167938931,23.59
49:34.3,-1.843535278,8.212111694,5.726930371,-4.06870229,5.022900763,-0.20610687,23.61
49:34.4,-2.506729138,6.943184814,5.935225916,33.35877863,-14.59541985,-28.2519084,23.59
49:34.5,-1.795651245,6.782773303,6.813897925,28.20610687,-51.35114504,-38.75572519,23.59
49:34.7,-1.1540052,8.228871106,5.841852051,-1.603053435,17.7480916,-7.229007634,23.61
49:34.8,-3.0286651,6.2009823,5.573701465,11.66412214,94.18320611,-6.519083969,23.57
49:34.9,-3.766079211,5.717353564,5.911283899,-11.18320611,-17.16793893,4.511450382,23.59
49:35.0,-2.695871069,8.631096985,4.967968445,1.595419847,-16.48854962,24.45038168,23.61
49:35.1,-2.990357874,9.751583362,4.082113831,23.94656489,-34.7480916,0.022900763,23.61
49:35.3,-1.977610571,7.371746912,4.965574243,19.4351145,38.72519084,21.22137405,23.59
49:35.4,-3.617638708,6.988674646,5.286397266,-21.6259542,-6.900763359,18.58015267,23.59
49:35.5,-2.070984436,6.809109521,4.924872815,-27.02290076,-0.374045802,18.32061069,23.57
49:35.6,-2.262520569,8.324639172,5.001487268,-3.496183206,-19.58778626,55.63358779,23.57
49:35.7,-1.541865869,8.286331946,3.536235852,9.389312977,4.183206107,48.2519084,23.63
49:35.9,-2.382230652,9.519345801,4.814739539,9.633587786,36.97709924,34,23.61
49:36.0,-1.893813513,8.106766821,4.620809204,15.18320611,-35.10687023,3.335877863,23.59
49:36.1,0.126892688,8.087613208,5.054159705,5.687022901,-33.09923664,-25.88549618,23.59
49:36.2,2.420537878,8.473079675,6.009446167,-13.69465649,27.20610687,-34.17557252,23.61
49:36.3,-2.209848132,7.967903125,6.457161877,-20.23664122,17.70992366,-57.89312977,23.63
49:36.5,-2.837128967,5.693411548,5.631162305,-25.29770992,-12.3740458,-51.13740458,23.59
49:36.6,-4.453215088,3.979163159,5.710170959,-3.236641221,-112.7862595,-47.13740458,23.59
49:36.7,-4.982333655,6.962338428,6.119579443,61.64885496,-53.5648855,-50.96946565,23.59
49:36.8,-3.730166187,10.50096848,3.045424512,78.85496183,-150.8244275,-32.32061069,23.61
49:36.9,-1.103726965,11.01093344,1.419761584,47.36641221,-181.3587786,-35.71755725,23.59
49:37.1,-0.392649072,8.983044629,1.273715283,15.11450382,-106.3816794,-13.77099237,23.61
49:37.2,-0.146046301,10.21127008,2.300827795,12.84732824,-40.88549618,-4.213740458,23.61
49:37.3,0.44771571,10.11310781,1.778891833,2.65648855,-26.84732824,-31.86259542,23.61
49:37.4,0.359130249,9.567229834,2.873041992,-7.221374046,-81.53435115,-51.75572519,23.61
49:37.5,0.924161841,9.363722693,2.734178296,2.847328244,-62.17557252,-22.96946565,23.59
49:37.7,1.142034192,8.58081875,3.210624426,4.099236641,-78.29770992,-19.09160305,23.57
49:37.8,1.13963999,8.439560852,4.019864587,32.07633588,-32.65648855,5.099236641,23.57
49:37.9,1.09654436,8.305485559,4.537012146,19.48091603,-31.89312977,11.84732824,23.61
49:38.0,0.770932935,9.339780676,4.086902234,5.175572519,-5.236641221,-0.625954198,23.61
49:38.1,0.957680664,10.24957731,3.117250562,-16.32824427,-4.786259542,-23.51145038,23.59
49:38.3,0.565031592,9.478644373,1.793257043,-14.28244275,-5.083969466,-20.86259542,23.61
49:38.4,-0.141257898,9.574412439,1.335964526,8.236641221,19.06870229,11.92366412,23.61
49:38.5,-0.553060583,8.791508496,1.436520996,20.08396947,13.65648855,24.3129771,23.61
49:38.6,-0.811634363,9.967061511,2.032677209,27.21374046,10.34351145,30.28244275,23.61
49:38.7,0.026336218,10.58715974,2.030283008,2.778625954,11.1221374,1.351145038,23.63
49:38.9,0.239420166,9.112331519,2.243366956,-11.14503817,39.29007634,-28.52671756,23.57
49:39.0,-0.272938989,9.572018237,1.922543933,-11.29770992,-16.28244275,-16.14503817,23.63
49:39.1,0.627280835,9.236830005,1.80283385,-1.27480916,16.93129771,-8.885496183,23.61
49:39.2,0.217872351,9.670180505,2.269703174,4.229007634,3.969465649,1.679389313,23.61
49:39.3,0.248996973,9.296685046,2.719813086,10.54198473,-3.854961832,17.94656489,23.65
49:39.5,0.387860669,9.622296472,2.267308972,3.839694656,13.22900763,21,23.61
49:39.6,0.119710083,9.524134204,2.123656873,-4.908396947,6.961832061,7.954198473,23.63
49:39.7,0.095768066,9.469067566,2.075772839,-6.022900763,7.145038168,0.595419847,23.63
49:39.8,0.280121594,9.416395129,2.264914771,-3.030534351,0.832061069,-3.091603053,23.61
49:39.9,0.399831677,9.454702356,2.382230652,-3.786259542,-3.923664122,-6.496183206,23.61
49:40.0,0.596156213,9.394847314,2.327164014,-3.86259542,-4.984732824,-3.13740458,23.63
49:40.2,0.409408484,9.454702356,2.135627881,-5.854961832,-2.305343511,0.93129771,23.63
49:40.3,0.232237561,9.418789331,1.84592948,0.022900763,-2,2.183206107,23.63
49:40.4,0.292092603,9.488221179,1.929726538,1.65648855,-6.625954198,2.160305344,23.61
49:40.5,0.277727393,9.493009583,2.047042419,0.824427481,-9.786259542,1.41221374,23.63
49:40.6,0.313640417,9.502586389,2.231395947,-1.572519084,-9.061068702,0.488549618,23.61
49:40.8,0.363918652,9.643844287,2.075772839,-4.740458015,-5.648854962,-1.671755725,23.63
49:40.9,0.395043274,9.421183533,1.970427966,-5.534351145,-5.664122137,-4.488549618,23.61
49:41.0,0.4333505,9.478644373,1.879448303,-2.198473282,-3.541984733,-3.763358779,23.65
49:41.1,0.397437476,9.445125549,1.924938135,1.450381679,-2.877862595,-1.572519084,23.61
49:41.2,0.486022937,9.493009583,2.178723511,2.732824427,2.007633588,2.41221374,23.63
49:41.4,0.294486804,9.627084875,2.260126367,0.770992366,2.702290076,5.641221374,23.65
49:41.6,0.205901343,9.473855969,2.006340991,-2.267175573,0.603053435,1.595419847,23.63
49:41.7,0.251391174,9.514557397,1.980004773,-1.374045802,-1.564885496,1.061068702,23.65
49:41.9,0.407014282,9.579200842,2.128445276,-1.86259542,-1.65648855,0.595419847,23.65
49:42.1,0.507570752,9.20091698,2.262520569,-4.038167939,-2.526717557,-3.145038168,23.65
49:42.3,-0.445321509,9.224858997,3.612850305,-1.618320611,4.091603053,4.450381679,23.65
49:42.5,0.155623108,9.928754285,1.869871497,-16.4351145,-8.473282443,-7.366412214,23.63
49:42.6,-0.213083948,9.765948572,1.776497632,-27.12977099,-52.28244275,-38.35114504,23.65
49:42.8,0.117315881,9.375693701,1.754949817,2.961832061,22.0610687,-4.229007634,23.67
49:43.1,-0.509964954,8.961496814,3.311180896,23.45801527,-31.96946565,26.35114504,23.67
49:43.3,-0.040701428,9.562441431,2.458845105,-11.13740458,13.20610687,-11.13740458,23.65
49:43.5,0.289698401,9.435548743,2.3080104,-0.572519084,26.32061069,1.091603053,23.67
49:43.6,0.402225879,9.174580762,2.767697119,4.419847328,5.671755725,8.061068702,23.67
49:43.9,0.263362183,9.20091698,2.664746448,0.740458015,1.282442748,13.39694656,23.71
49:44.1,0.055066638,9.327809668,2.396595862,-2.358778626,-3.244274809,-1.389312977,23.67
49:44.3,0.452504114,9.445125549,2.458845105,-1.450381679,-7.175572519,-6.320610687,23.67
49:44.4,0.761356128,9.483432776,2.497152332,-3.053435115,-7.93129771,-4.435114504,23.67
49:44.6,0.713472095,9.253589417,2.212242334,-4.511450382,11.00763359,-3,23.71
49:44.9,0.311246216,9.131485132,2.296039392,-4.648854962,20.61068702,9.312977099,23.71
49:45.1,0.189141931,9.208099585,2.604891406,16.38931298,-22.0610687,15.09160305,23.67
49:45.3,0.241814368,9.414000928,2.159569897,-15.49618321,-3.679389313,-21.49618321,23.67
49:45.4,0.5770026,9.169792358,2.020706201,-0.541984733,-14.64122137,-8,23.71
49:45.6,0.536301172,9.263166223,2.209848132,3.34351145,-6.816793893,-3.473282443,23.71
49:45.9,0.395043274,9.574412439,2.181117712,1.610687023,-0.053435115,4.740458015,23.71
49:46.1,0.253785376,9.524134204,2.094926453,-2.190839695,2.259541985,4.65648855,23.71
49:46.2,0.244208569,9.490615381,1.908178723,-2.603053435,2.328244275,0.328244275,23.71
49:46.4,0.354341846,9.387664709,2.154781494,1.480916031,-1.458015267,-1.557251908,23.73
49:46.6,0.418985291,9.437942944,2.159569897,-1.854961832,-4.122137405,-0.916030534,23.73
49:46.9,0.421379492,9.416395129,1.742978809,-1.34351145,1.175572519,-3.801526718,23.75
49:47.0,0.471657727,9.600748657,2.035071411,3.114503817,-1.061068702,-1.34351145,23.77
49:47.2,0.584185205,9.531316809,2.353500232,0.79389313,1.992366412,1.129770992,23.73
49:47.4,-1.256955872,9.80665,3.023876697,-11.65648855,28.21374046,-9.847328244,23.73
49:47.7,-2.425326282,10.34773958,3.14358678,6.312977099,-3.038167939,-9.297709924,23.73
49:47.8,-2.521094348,8.00381615,3.538630054,-7.320610687,-27.44274809,-20.74045802,23.75
49:48.0,-0.280121594,10.14423243,1.781286035,6.167938931,-12.04580153,38.0610687,23.75
49:48.2,0.893037219,10.18253966,2.346317627,1.297709924,51.45038168,15.20610687,23.73
49:48.4,-0.639251843,6.528987927,3.280056274,-14.67938931,45.36641221,1.877862595,23.71
49:48.7,-3.253720056,12.27267771,4.007893579,25.21374046,23.89312977,8.083969466,23.71
49:48.9,-0.282515796,9.543287817,1.462857214,-53.67938931,-77.16793893,-109.1526718,23.71
49:49.1,0.550666382,7.28316145,1.079784949,-31.44274809,-11.80152672,-20.79389313,23.71
49:49.3,0.612915625,11.70285771,2.403778467,88.23664122,46.4351145,171.6946565,23.67
49:49.6,0.181959326,8.975862024,0.612915625,18.03816794,-28.72519084,35.82442748,23.67
49:49.7,-0.588973608,7.192181787,3.24414325,46.82442748,44.47328244,40.00763359,23.71
49:49.9,2.013523596,11.71243452,1.290474695,-54.52671756,-51.72519084,-88.72519084,23.67
49:50.1,1.580173096,10.57758293,-1.051054529,-91.73282443,-69.8778626,-205.3435115,23.65
49:50.3,0.359130249,8.370129004,3.366247534,38.44274809,-152.2824427,42.51145038,23.65
49:50.5,2.346317627,13.93425366,2.403778467,169.3816794,42.8778626,163.778626,23.67
49:50.7,-0.500388147,9.504980591,2.406172668,30.46564885,-80.28244275,47.61068702,23.67
49:50.9,-0.780509741,10.88643495,1.972822168,-7.175572519,-22.51145038,-12.72519084,23.65
49:51.1,0.474051929,11.6837041,0.268150586,-82.63358779,-21.11450382,-157.9923664,23.71
49:51.2,0.44771571,9.442731348,0.993593689,-83.67938931,-78.77099237,-157.0534351,23.67
49:51.5,0.301669409,9.758765967,1.695094775,32.24427481,-24.98473282,65.5648855,23.67
49:51.7,1.347935535,7.639897498,3.052607117,57.29770992,20.48091603,74.3129771,23.65
49:51.9,0.294486804,8.243236316,3.208230225,40.88549618,47.53435115,47.64885496,23.65
49:52.0,-0.952892261,10.36210479,2.808398547,32.59541985,-11.34351145,33.13740458,23.65
49:52.3,1.410184778,11.88002864,1.357512341,-88.46564885,-3.740458015,-141.0916031,23.67
49:52.5,1.625662927,7.524975818,0.895431421,-115.4656489,-29.29007634,-83.41221374,23.67
49:52.7,0.553060583,13.62779585,1.058237134,85.5648855,63.99236641,175.1145038,23.65
49:52.9,0.062249243,9.325415466,1.335964526,38.1221374,49.34351145,51.04580153,23.65
49:53.1,-1.649604944,8.973467822,2.121262671,32.83969466,70.70992366,41.16030534,23.67
49:53.4,0.897825623,9.722852942,3.009511487,-41.92366412,16.35877863,-118.0152672,23.65
49:53.6,1.594538306,8.418013037,2.123656873,-102.6793893,48.51145038,-69.5648855,23.65
49:53.8,-1.90339032,8.389282617,2.32237561,-29.3129771,101.3053435,128.3358779,23.63
49:53.9,-3.383006946,13.32133804,2.832340564,-8.687022901,112.0458015,174.5725191,23.65
49:54.2,-2.171540906,9.133879333,2.557007373,-3.236641221,56.90076336,58.26717557,23.65
49:54.3,-0.914585034,7.687781531,3.256114258,17.67175573,51.32824427,48.24427481,23.71
